Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Viktor, an engineer at a recruiting platform, prompts Claude to extract structured candidate data from resumes. Results are inconsistent: date formats vary, seniority labels don't match his enum, and optional fields are sometimes invented rather than left null. Which two prompt changes most directly improve reliability? (Choose two.)",multi-select,"Add few-shot examples of resume snippets paired with correctly formatted extractions, including one demonstrating a missing field correctly output as null","Correct. Few-shot examples are the highest-leverage tool for format fidelity: showing correct extractions — including a worked case where a missing field becomes null — demonstrates the exact behavior descriptions struggle to convey, directly attacking both the format drift and the invented-optional-fields failure.","State explicit output constraints: the exact schema, the allowed enum values for seniority, the required date format, and the instruction to use null for absent data","Correct. Explicit output constraints remove the ambiguity the model is currently filling with guesses: an exact schema, closed enum lists, a fixed date format, and a stated null convention give the model a specification to satisfy rather than a style to improvise. Constraints plus examples are the standard pairing for structured extraction.","Ask the model at the end of the prompt to double-check its work carefully before responding, relying on self-review to catch format deviations","Tempting because 'check your work' feels costless, but vague self-review appeals don't tell the model what correct looks like — a model that didn't know the enum values still doesn't after re-reading. It substitutes exhortation for specification, which is the actual gap here.","Move the extraction task to the largest model tier, since format inconsistency primarily signals insufficient model capability rather than prompt gaps","Capability isn't the bottleneck: the prompt never specified the date format, enum set, or null convention, so even a stronger model must guess. Upgrading tiers raises cost while leaving the underspecification — the real cause — completely intact; fix the prompt before paying for capability.",,,,,"1,2",Structured extraction reliability comes from explicit output constraints paired with few-shot examples that demonstrate the format — including null handling — not from exhortation or bigger models. Constraints specify the contract; examples show it satisfied.,Prompt and Context Engineering
"Petra, an engineer at a pharmaceutical company, builds a regulatory-summary prompt that concatenates task instructions, two worked examples, a forty-page source document, and the reviewer's question into one undifferentiated block of text. The model sometimes summarizes one of the worked examples instead of the source document, or treats sentences from the document as if they were instructions. What prompt change fixes this?",multiple-choice,"Structure the prompt with XML-style tags — such as instructions, example, and document sections — and refer to those tags from the instructions, so each piece of text has an unambiguous role","Correct. When instructions, examples, source material, and the question flow together as one block, the model must guess where each role begins and ends — and sometimes guesses wrong. XML-style tags draw explicit boundaries, and instructions that reference the tags ('summarize the document section') make each component's role unambiguous. This is the standard structure for complex multi-part prompts.","Move the worked examples to the very end of the prompt, since models do not confuse content that appears after the main document with the document itself",Position does not confer role: an example at the end is still undelimited text the model must classify by inference. Reordering shuffles which confusions occur rather than eliminating the ambiguity that causes them.,"Delete the worked examples entirely, since example content in a prompt inherently causes role confusion that no formatting technique can prevent","Tempting because removing the confused-about content removes those specific errors, but it sacrifices the format guidance the examples provide — and the document-text-as-instructions confusion remains. Examples are not the problem; missing boundaries are, and delimiting fixes both confusions at once.","Set the temperature to zero, since confusing one prompt section for another is a sampling-randomness problem rather than a prompt-structure problem","Role confusion persists at temperature zero — the model deterministically picks its best interpretation of an ambiguous prompt, which can deterministically be the wrong one. Sampling settings cannot supply structural boundaries the prompt never drew.",,,,,1,"One undifferentiated block forces the model to guess which text is instruction, example, or source. XML-style tags with tag-referencing instructions make each component's role explicit — the standard fix for multi-part prompt confusion.",Prompt and Context Engineering
"Owen, an engineer at a CRM vendor, builds an agent with a dozen tools. The agent keeps calling the export_report tool for quick record lookups where the search_records tool is appropriate. Owen has been growing a section of the system prompt with rules about which tool to use in which situation, but misrouting persists as more tools are added. Where should this guidance primarily live?",multiple-choice,"In the final user message of each turn, since tool selection happens last and is dominated by the most recent text in the context","Injecting routing rules into every user turn pollutes the conversational channel with static guidance, repeats tokens endlessly, and still separates the advice from the tools it describes. Recency is not the mechanism by which tool choice goes right.","In each tool's own definition: a precise name and description stating what the tool does, when to use it, and when a sibling tool is the better choice","Correct. Tool names and descriptions are the primary signal the model consults when choosing among tools — guidance placed there is read exactly at the decision point, scales as tools are added, and can disambiguate siblings directly ('for quick lookups use search_records; export_report is for generating full report files'). This is instruction placement matched to component.",In a separate reference document the agent can fetch with an additional tool call whenever it feels unsure which tool applies,"Tempting because it keeps the system prompt lean, but it makes correct routing depend on the model first recognizing its own uncertainty and spending an extra call — the misrouting happens precisely when the model is confidently wrong. Guidance must be present at decision time, not behind a fetch.","In the system prompt exclusively, expanded with a rule for every pairwise combination of tools, since tool definitions cannot influence which tool the model selects","The premise is backwards: tool definitions are central inputs to tool selection, not invisible to it. A system prompt enumerating every pairwise rule grows quadratically with the tool count — the exact scaling failure Owen is already experiencing.",,,,,2,"Tool descriptions are read at the moment of tool choice, so that is where usage criteria belong — including when a sibling tool is the better fit. System-prompt rule lists scale poorly and sit far from the decision they try to steer.",Prompt and Context Engineering
"Farah, an engineer at a civic-tech nonprofit, ships an assistant that answers residents' questions about municipal code. Spot checks find answers citing specific-sounding section numbers — delivered fluently and without hedging — for provisions that do not exist. The fabricated answers are indistinguishable in tone from the correct ones. What should Farah's team implement?",multiple-choice,"Verify every cited section against the actual municipal-code database before answers reach residents, treating fluent confidence as no signal of accuracy, and flag or block answers whose references fail the check","Correct. The observation that fabricated and correct answers read identically is the core lesson: confidence of tone carries no information about accuracy. The remedy is programmatic verification against the authoritative source — citations either resolve in the municipal-code database or the answer is flagged — so trust rests on a check, not on how the output sounds.","Filter responses by linguistic confidence markers, discarding hedged answers and keeping assertive ones, since fabricated content is statistically more tentative in its phrasing",Farah's own spot checks refute this premise: the fabrications arrive fluent and unhedged. Filtering on assertiveness would preferentially keep confident fabrications while discarding honestly hedged correct answers — selecting for exactly the wrong property.,"Add the instruction 'only cite sections that actually exist' to the system prompt, which removes the model's ability to generate references absent from its training data","Tempting because it names the desired behavior, but the model has no internal existence-check to switch on — it generates plausible citations from patterns either way. An instruction may shift probabilities; it cannot substitute for verification of what actually got generated.","Attach a general accuracy disclaimer to every answer instead of validating references, since checking output against a source database reintroduces the manual work the assistant was built to eliminate","A blanket disclaimer shifts the burden onto residents least equipped to verify legal citations, and it marks correct and fabricated answers identically. Automated lookup against the code database is cheap deterministic validation, not the manual work the assistant replaced.",,,,,1,"Fabricated citations read exactly like real ones, so tone can never be the filter. Programmatic verification against the authoritative database — with a flag-or-block path for failures — is what makes the answers safe to serve.",Prompt and Context Engineering
"Tomás, a backend engineer at a telecom operator, builds a Claude-powered assistant that drafts replies from customer-support transcripts. The transcripts routinely contain account numbers, government IDs, and home addresses. He notices the full raw transcripts are sent to the model verbatim and also forwarded, prompts and completions included, to a third-party analytics dashboard the whole company can browse. What should Tomás change first?",multiple-choice,"Redact or tokenize PII in transcripts before they enter prompts, and strip or mask prompts and completions before they reach the analytics pipeline, restricting raw-transcript access to roles that need it","Correct. PII handling starts with data minimization: personal data that never enters a prompt or a log cannot leak from it. Redacting or tokenizing before the model call, masking before analytics ingestion, and gating raw data by role addresses exposure at every hop — model, logs, and dashboard — instead of at just one.",Keep the pipeline as is but add a system prompt instruction telling the model never to repeat account numbers or government IDs in its drafted replies,A prompt instruction only shapes what the model writes in its reply; the PII has already left the boundary — it sits in the request payload and in the analytics pipeline regardless of what the completion says. This controls one output channel while ignoring the actual data flows that expose the records.,"Encrypt the analytics dashboard's database at rest, since encryption of stored data is the control that data-protection frameworks require for personal information","Encryption at rest protects against theft of the storage media, not against the real exposure here: authorized dashboard users across the whole company reading PII they have no business need to see. The data is decrypted for exactly the audience that should not have it, so the control misses the threat.","Replace the third-party analytics dashboard with an internally hosted one, since PII exposure is only a concern when data crosses the company boundary",Internal hosting reduces third-party risk but leaves the core problem intact: unminimized PII flowing into prompts and into a log store browsable by the entire company. Insider overexposure and unnecessary retention are data-leakage risks whether the dashboard is hosted inside or outside the boundary.,,,,,1,"Minimize PII before it enters prompts, logs, and analytics: redact or tokenize upstream, mask what telemetry retains, and role-scope access to raw data. Data that never flows cannot leak — controls on a single hop leave every other hop exposed.",Security and Safety
"Sanne, an engineering manager at a children's education platform, is launching a Claude-powered homework helper for students aged 8–12. Company content policy is strict: no unvetted content categories may ever be shown to a child, even once. Her team argues the model's safety training plus a carefully written system prompt already satisfy the policy. What should Sanne require before launch?",multiple-choice,"A programmatic output check that screens every response against the content policy before it is displayed, with responses that fail or cannot be evaluated withheld rather than shown","Correct. A zero-tolerance policy for a vulnerable audience needs an enforcement point outside the model: a response-side check that every output must pass before display, failing closed when screening is unavailable. Model safety training and the system prompt remain valuable layers, but the final gate must be a control that binds, not a behavior that is probable.","A longer system prompt that enumerates each prohibited content category in detail, since explicit enumeration converts the policy into instructions the model will reliably follow","Enumeration improves guidance, but the system prompt is still a probabilistic influence on generation, not a gate on what reaches the child — the policy says 'never, even once,' and no prompt can promise that. It also leaves nothing in the pipeline to catch the occasions when the model fails to comply.","A weekly manual audit sampling a small percentage of conversations, so the team can measure how often off-policy content appeared and tune the prompt accordingly","Sampled weekly audits are a detective control that quantifies harm after children have already seen it — useful for measuring and improving, but structurally incapable of preventing the first exposure that the policy prohibits. For a never-show requirement, detection after display is the wrong control category.","A switch to the most capable model tier available, since stronger models follow safety instructions more consistently and therefore satisfy zero-tolerance policies on their own","A more capable model can raise compliance rates, yet the requirement is categorical, not statistical: any nonzero failure rate violates it, and no tier certifies zero. Relying on model behavior alone leaves the deployment with no enforcement layer at exactly the point where the policy demands one.",,,,,1,"A never-show content policy requires a programmatic, fail-closed output check at the display boundary. Safety training and system prompts are probabilistic layers; a categorical prohibition needs an enforcement point that binds even when the model does not comply.",Security and Safety
"Farida, a senior engineer at a healthcare claims processor, runs Claude Code agents that modify claims-pipeline code. Compliance requires a complete, reliable record of every tool action each agent actually performed — command run, files touched, and the result — captured without depending on the model to remember or summarize. Which mechanism satisfies this?",multiple-choice,"A PostToolUse hook that fires after each tool call completes and appends the tool name, inputs, and result to an append-only audit log outside the session","Correct. PostToolUse is the lifecycle event that fires after a tool call finishes, with access to what ran and what came back — exactly the completed-action record compliance needs. As a hook it executes deterministically on every call, so the log's completeness never depends on the model's diligence or memory.","A CLAUDE.md instruction directing the agent to maintain a running log file of every action it takes, updated immediately after each tool call","An instructed log inherits every weakness the requirement rules out: the model may skip entries under context pressure, paraphrase commands, or reconstruct actions inaccurately. Instructions influence behavior; they cannot guarantee it — and an audit trail whose completeness is probabilistic is not an audit trail.","A PreToolUse hook that records each intended tool call before it executes, since capturing intent ahead of time is the strongest form of audit evidence","PreToolUse fires before execution, so it records intent, not outcome: it cannot capture the result, and it will log calls that a block or an error prevented from ever running. For an audit of what actually happened, the after-execution event is the one that carries the evidence.",A session-end step in which the agent reviews its own transcript and writes a summary of the actions it believes it performed during the run,"A self-written summary is generated from the model's interpretation of its own transcript — it can omit, compress, or misstate actions, and it is produced once at the end rather than as events occur. Compliance-grade records need deterministic capture at the moment of action, not retrospective narration.",,,,,1,"A PostToolUse hook fires deterministically after each tool call with the inputs and result, making it the right event for compliance-grade audit logging. PreToolUse captures intent before execution, and model-maintained logs or summaries make completeness a matter of probability.",Security and Safety
"Leila, an architect at a sales-enablement SaaS, builds a Claude assistant that answers each salesperson's questions by querying the company CRM, where record access varies by user — reps see only their own accounts. Her current design uses one high-privilege CRM service account for all queries, with the system prompt telling the model to only fetch records belonging to the requesting user. What should she change?",multiple-choice,Propagate each requesting user's identity to the CRM call — for example by exchanging their session for a user-scoped token — so the CRM's own authorization decides what each query can return,"Correct. Authorization must be enforced by the system that owns the data, keyed to the real requesting identity: with a user-scoped credential, the CRM itself refuses out-of-scope records, so no prompt injection or model error can widen access. Identity propagation turns 'the model should filter' into 'the backend cannot over-return.'","Keep the shared service account but append the requesting user's name and territory to every prompt, giving the model the context it needs to filter records accurately","Richer context helps the model filter more accurately, but the credential behind every query still has access to everything — the design remains a confused deputy where a manipulated or mistaken model can retrieve any record. Access-level verification belongs to the authorization layer, not the prompt.","Split the single service account into one high-privilege service account per department, so a prompt-level failure exposes only records within the same department","Department-scoped service accounts shrink the blast radius but keep the same flaw at smaller scale: within a department, every rep's data is still one prompt failure away from any other rep. Partitioning a broken trust model is mitigation; propagating the actual user identity is the fix.","Log every CRM query with the requesting user's ID and review the logs weekly, so any cross-user access the model performs is detected and the prompt is corrected","Weekly log review is a detective control on a preventable failure: cross-user exposure has already happened by the time the log is read, and prompt corrections only lower the recurrence rate. Monitoring should supplement enforced per-user authorization, not stand in for it.",,,,,1,"Propagate each requesting user's identity to the CRM so its own authorization bounds every query. A shared high-privilege credential filtered by the prompt is a confused deputy: the model decides access it should never hold, and one failure exposes everything.",Security and Safety
"Luca, an engineer at a B2B billing SaaS, is implementing an invoice-adjustment tool that a Claude agent will call with model-constructed arguments. In early tests the tool sometimes throws unhandled exceptions that kill the agent loop, and once it applied an adjustment to an invoice ID that didn't exist. Which two implementation practices should Luca adopt? (Choose two.)",multi-select,"Return failures as structured, descriptive error results in the tool response — such as 'invoice INV-993 not found; verify the ID via search_invoices' — so the model can diagnose and recover","Correct. Agentic recovery depends on the error being visible and actionable in-band: a structured tool result that names the problem and hints at the remedy lets the model correct its arguments or choose another path on the next iteration, keeping the loop alive. Error results are part of the tool's interface, not an afterthought.","Validate every model-constructed argument inside the tool — existence, format, ranges, and the caller's authorization — before executing any state-changing operation","Correct. Model-constructed arguments are untrusted input: plausible-looking but invalid IDs, malformed values, and out-of-scope requests all arrive with confidence. Validating existence, formats, ranges, and authorization server-side before any state change is what stood between this tool and a wrong-invoice adjustment.","Have the tool return a generic success acknowledgment even on failure, so the agent loop always continues smoothly and errors never distract the model mid-task","Tempting because it keeps the loop 'smooth', but lying to the model is the worst failure mode: it proceeds on a false premise, builds subsequent steps on an adjustment that never happened, and the discrepancy surfaces later where it is far harder to trace. Honest failure is recoverable; false success compounds.","Let exceptions propagate uncaught, since crashing the loop guarantees a human reviews every failure rather than allowing the model to attempt unsupervised recovery","Crashing the loop converts every recoverable hiccup — a typo'd ID, a transient timeout — into a full task failure requiring human restart, and an unhandled exception is not a review process. Escalation to humans should be a deliberate approval pattern for consequential actions, not a side effect of missing error handling.",,,,,"1,2","Tools must validate model-supplied arguments before acting and report failures as structured, actionable results. In an agentic loop the tool result is the model's only feedback channel — validation protects your systems, honest error reporting protects the task.",Tools and MCPs
"Petra, an engineer at a travel-booking startup, ships a create_booking tool whose input schema defines cabin_class, trip_type, and departure_date all as unconstrained strings. Traces show the model sending cabin_class ""premium econ"", trip_type ""round trip please"", and dates like ""next Friday"", which her backend rejects. How should she revise the schema?",multiple-choice,"Constrain the parameters in the schema itself — an enum for cabin_class, an enum for trip_type, and a description specifying an exact date format such as ISO 8601 with an example","Correct. The input schema is a contract the model actively uses when constructing arguments: enums enumerate the only legal values, and format guidance with an example in the field description tells it exactly how a date must look. Constraining at the schema prevents malformed calls at the source instead of repairing them downstream.",Keep the open string fields but add a normalization microservice behind the tool that uses fuzzy matching to map whatever the model sends onto valid backend values,"Fuzzy normalization papers over the ambiguity rather than removing it: 'next Friday' still needs a reference date the service does not have, and silent best-guess mapping risks booking something the user did not ask for. The model would have produced valid values if the schema had told it what valid meant.","Remove the structured parameters in favor of a single request_text string, letting the backend's own parser extract cabin, trip type, and date from the model's natural phrasing","Collapsing structure into free text abandons the main benefit of function calling — typed, validated arguments — and moves intent extraction into a backend parser that will face the same ambiguities with less context than the model had. It maximizes exactly the failure mode she is trying to eliminate.","Add a required confirmation boolean that the model must set to true, prompting it to double-check its other argument values before submitting the booking",A confirmation flag adds a field without adding information: the model still has no way to know that 'premium econ' is not a legal cabin class or what date format the backend expects. Self-checking against an unstated contract cannot succeed; the contract has to be stated in the schema.,,,,,1,"Encode validity in the schema itself: enums for closed sets like cabin class and trip type, and explicit format specifications with examples for dates. The model constructs arguments from the schema, so constraints stated there prevent malformed calls instead of repairing them.",Tools and MCPs
"Gabriel, a developer at a sports-media company, runs a stats agent whose harness works when Claude calls one tool at a time, but intermittently gets API errors after turns where the model emits several tool_use blocks at once. His code executes only the first requested tool, returns that single tool_result, and drops the rest. What must his harness do instead?",multiple-choice,"Execute every tool_use block the assistant turn contains and return a tool_result for each one, matched by its tool_use id, in the next user message","Correct. When the model requests multiple tools in one turn, every tool_use block carries an id, and the following user message must supply a matching tool_result for each id. A harness that answers only one leaves dangling tool calls, which is exactly the malformed-conversation state the API rejects — the loop must dispatch and answer them all.","Set a flag in the request that disables parallel tool calls, since emitting multiple tool_use blocks in one turn signals a malfunctioning model that should be constrained","Parallel tool calls are normal, intended behavior — the model batches independent lookups to finish tasks in fewer turns, which is a capability worth keeping, not a malfunction. The harness's job is to handle the protocol correctly, not to disable model efficiency to accommodate incomplete dispatch code.",Return the first tool's result and append a text note telling the model to re-request the other tools one at a time in its following turns,"The protocol expects results for the pending calls, not commentary: unanswered tool_use blocks still lack their tool_results, so the malformed state persists regardless of the note. This also converts one efficient parallel turn into a slow sequence of retries — a workaround stacked on the original bug.",Batch all the requested tool_use blocks into a single combined tool_result whose content concatenates every tool's output under one shared id,"Results are correlated to calls by id — one concatenated blob under a single id answers one call and orphans the others, and the model can no longer tell which output belongs to which request. Each tool_use block needs its own tool_result; correlation is the point of the ids.",,,,,1,"A harness must return one tool_result per tool_use block, matched by id, in the next user message — parallel tool calls are intended behavior, and dropping or merging results leaves the conversation malformed. Dispatch all requested calls and correlate every result.",Tools and MCPs
"Ryo, a platform engineer at a legal-tech firm, is authoring an MCP server for the contract repository. His draft exposes everything as tools: fetch_contract_text for reading documents, search_contracts for querying, and start_review_template, which just returns a fixed instruction block users paste to kick off a standard review. A reviewer says he is using one MCP primitive where the protocol offers three. What is the better mapping?",multiple-choice,"Expose contract documents as resources for context access, keep model-invoked operations like search as tools, and offer the standard review kickoff as an MCP prompt users invoke","Correct. MCP's primitives map to different interaction patterns: resources expose data like documents for clients to read into context, tools are operations the model invokes during reasoning, and prompts are user-selected templates for standard workflows. Matching each capability to its primitive lets clients present them properly — documents browsable, search callable, the review kickoff a pickable prompt.","Keep everything as tools, since resources and prompts are optional legacy primitives that mainstream MCP clients no longer negotiate during initialization","Resources and prompts are current, first-class parts of the protocol that servers declare and clients negotiate as capabilities — not legacy leftovers. Cramming data access and user templates into tools works mechanically but hides document browsing and workflow entry points behind an interface meant for model-invoked actions.","Expose everything as resources, since tools are reserved for operations that mutate external state and the contract repository is read-only end to end","The tool primitive is not restricted to mutations — a search operation the model invokes with parameters mid-reasoning is a canonical read-only tool. Making everything a resource would leave no way for the model to execute parameterized queries, since resources are read by the client, not called with arguments like functions.",Move the review template into the server's transport-level configuration so it is injected automatically into every session the client opens against the server,"Transports (stdio, streamable HTTP) carry protocol messages; they have no mechanism for injecting content into sessions, and forcing the template into every session would spend context even when no review is happening. A prompt exposes it exactly when a user chooses to start that workflow.",,,,,1,"Use each MCP primitive for its interaction pattern: documents as resources, search as a model-invoked tool, and the standard review kickoff as a user-invoked prompt. The primitives encode who initiates what, and collapsing them into tools hides that structure from clients.",Tools and MCPs
"Elif, a developer-experience engineer at an insurance carrier, wants Claude Code to produce actuarial reports 'the company way': a documented multi-step procedure covering data-validation rules, a mandated report structure, house terminology, and a Python script that renders the final tables. Nothing requires live access to external systems. Which mechanism fits?",multiple-choice,"A Claude Skill packaging the procedure — instructions, the report template, terminology guidance, and the bundled rendering script — loaded when report tasks arise","Correct. This is the Skill design case: packaged procedural knowledge — multi-step instructions, templates, house conventions — plus supporting resources like a rendering script, loaded when the matching task arises. The need is teaching Claude how to perform a workflow, not connecting it to an external system, and Skills are the mechanism for exactly that.","An MCP server whose tools return the procedure text and template on request, since MCP is the standard mechanism for distributing organizational capabilities to Claude","Tempting because MCP does distribute capabilities, but its purpose is connecting Claude to external systems and data through executable tools — standing up a server so tools can return static procedure text adds transport, deployment, and configuration overhead to deliver what is fundamentally instructions and files. Infrastructure is the wrong container for knowledge.","A custom function-calling tool named generate_actuarial_report that takes the raw data and returns the finished report from deterministic code, bypassing model judgment","A deterministic generate-report function forfeits the reason Claude is involved: applying judgment to messy inputs while following house procedure. If pure code could produce the report, no model is needed at all; if judgment is needed, the single-function tool has nowhere for it to happen. The requirement is guided model work, not bypassed model work.","A set of custom slash commands, one per report section, which analysts invoke in sequence to assemble each report manually from its parts","Slash commands are user-invoked shortcuts; splitting the procedure across several that analysts must remember to run in order turns a codified workflow back into manual choreography, losing the automatic, task-triggered application that packaging the whole procedure provides.",,,,,1,"Skills package procedural knowledge — instructions, templates, and supporting scripts — for how to do a task, while MCP connects Claude to external systems. The choice starts with one question: does Claude need to know something, or reach something?",Tools and MCPs
"Oluwaseun, a product engineer at a small-business accounting platform, is adding sales-tax computation to a Claude bookkeeping assistant. The jurisdiction rules are codified and the results must be exact to the cent every time — an auditor will check them. A teammate proposes authoring a Claude Skill that documents the tax rules and rate tables so the model can work each calculation out in its reasoning. Why is that the wrong mechanism?",multiple-choice,"Exact, auditable computation belongs in deterministic code — a custom tool should run the tax calculation and return the figure, with the model orchestrating rather than performing arithmetic","Correct. Model token generation is probabilistic, and no packaging of instructions changes that — a requirement of cent-exact, auditor-checkable results is a requirement for deterministic execution. The division of labor is the point: code computes the tax through a custom tool; the model interprets the user, invokes the tool, and explains the result.","Skills cannot contain numeric tables or structured reference data, so the rate schedules that tax computation depends on are impossible to package in that format","Skills routinely bundle reference files, tables, and even scripts alongside instructions — packaging the rate data is not the obstacle. The flaw is what happens next: the model performing multi-step arithmetic in generated text, which stays probabilistic however well the inputs are documented.","The choice is wrong only at the margin: a well-documented Skill makes model arithmetic reliable enough for audit, but maintaining rate tables in two places creates version skew","Documentation quality does not convert sampling into computation — a model can misapply a perfectly stated rounding rule on any given generation, and 'reliable enough' has no place in a spec that says exact every time. Version skew is a real but secondary concern; determinism is the disqualifier.",A Skill is close but incomplete — pairing the rules document with a strongly worded accuracy requirement in the system prompt would bring the calculations to audit grade,"Prompt emphasis adjusts the model's diligence, not its architecture: strongly worded accuracy demands still resolve to next-token generation, which cannot guarantee identical, exact output across runs. Audit-grade figures need an execution path whose correctness is provable — that path is code.",,,,,1,"Cent-exact, auditable tax figures require deterministic code — a custom tool computes them while the model orchestrates and explains. Skills shape how the model works, but model arithmetic remains probabilistic no matter how well the rules are documented.",Tools and MCPs
