Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A records-management company is about to batch-process 250,000 scanned property deeds through an extraction prompt that has so far only been tried informally on a handful of files. The Batches API's 50% discount makes the economics attractive, but each full run still costs thousands of dollars and takes up to a day. What should the team do before submitting the full corpus?",multiple-choice,"Refine the extraction prompt against a representative sample set first, and batch the full corpus only once first-pass success rates are high",Correct. Refining the prompt on a sample set before batch-processing large volumes maximizes first-pass success and avoids paying for iterative resubmission of a quarter-million documents. Sample-scale iteration is cheap and fast; corpus-scale iteration is neither.,"Submit the full corpus immediately and treat the first batch as the evaluation run, using its failures to guide prompt fixes for a second full submission","Tempting because the first run does produce evaluation data, but it is the most expensive evaluation imaginable — thousands of dollars and a day per iteration, with every prompt defect replicated 250,000 times before anyone sees it.",Split the corpus into 50 smaller sequential batches so that any prompt problem is contained to the batch in which it is first observed,"Tempting because smaller batches limit blast radius, but each batch still runs the unvalidated prompt, and 50 sequential 24-hour-window submissions stretch the timeline enormously. Containment is not validation; the prompt should be proven before any batch is sized.","Run the entire corpus through the synchronous API instead, since interactive calls make it easier to inspect and correct extractions as they stream back","Tempting because interactivity aids debugging, but forgoing the 50% batch discount across 250,000 latency-tolerant documents doubles the corpus cost to buy an inspection capability only needed during prompt development — which a sample provides.",,,,,1,Iterate on a sample and batch only a proven prompt. First-pass success rate is the economic lever of batch processing; refining on representative documents first avoids paying corpus-scale prices for prompt iteration.,Prompt Engineering & Structured Output
"A nightly job uses an agentic loop: for each changed module, Claude reads source files via tools, inspects existing tests, then generates new test cases. The team wants to move the job to the Message Batches API for the 50% saving, but the loop's tool calls happen mid-conversation. How should they proceed?",multiple-choice,Restructure the job so file contents and existing tests are collected up front and embedded in each batch request as a single-turn generation,"Correct. The Batches API does not support multi-turn tool calling within a request, so batch-compatible jobs must be single-turn. Here the needed context — source files and existing tests — is knowable up front, so pre-collecting it and embedding it in each request preserves the workflow and captures the 50% saving.","Submit the agentic loop as-is, since the 24-hour batch window gives ample time for tool execution rounds between model turns","Tempting because the overnight window seems to leave room for tool rounds, but the limitation is structural, not temporal: a batch request cannot pause for tool execution and resume. Requests needing mid-conversation tool results cannot run inside a batch at all.","Keep the loop synchronous but schedule it during off-peak hours, when API pricing is discounted for overnight workloads","Tempting because off-peak scheduling is a familiar cost lever, but the API has no time-of-day pricing — the 50% saving comes only from the Batches API. Overnight synchronous execution pays full price for a workload that is perfectly latency-tolerant.","Split the loop across sequential batches, one batch per tool round, submitting the next batch when the previous one completes","Tempting because it technically sequences tool rounds through batches, but each round can take up to 24 hours with no latency SLA — a several-round loop could take days — and the orchestration complexity is unnecessary when the required context is known before submission.",,,,,1,"Pre-collect files and tests and submit single-turn generation requests. Batches cannot execute tools mid-request, off-peak pricing does not exist, and chaining batches per tool round multiplies the 24-hour window.",Prompt Engineering & Structured Output
"An e-commerce platform's automated reviewer analyzes entire pull requests in one pass. On an 18-file PR touching checkout and inventory, the results are erratic: deep feedback on the first files and cursory notes on the rest, a missed null-dereference, and the same caching pattern flagged in one file but approved in another. How should the review architecture change?",multiple-choice,"Run a per-file pass that analyzes each file individually for local issues, then a separate integration pass that examines cross-file data flow","Correct. Splitting a large review into per-file local passes plus a separate cross-file integration pass addresses attention dilution directly: each file gets consistent depth, contradictory judgments disappear, and the integration pass still catches cross-file data-flow issues.",Move the review to a model tier with a larger context window so all eighteen files receive full attention within a single unified pass,"Tempting because 18 files sounds like a capacity problem, but the files already fit in context — the failure is attention quality across many files in one pass, which a larger window does not improve. Bigger context changes what fits, not how evenly it is analyzed.","Run the single-pass review three times and post only findings that appear in at least two runs, filtering out the unstable feedback","Tempting because consensus filters noise, but requiring agreement across runs suppresses real defects that are only caught intermittently — like the missed null-dereference — while stable false judgments survive. It filters by repeatability, not correctness.",Enforce a repository policy capping pull requests at five files so the existing single-pass reviewer always operates within its effective range,"Tempting because small PRs genuinely review better, but a hard cap pushes the cost onto developers, breaks legitimately atomic changes like this cross-cutting checkout fix, and leaves the reviewer's architecture just as fragile for the exceptions.",,,,,1,Split large reviews into per-file passes plus a cross-file integration pass. Attention dilution — not context capacity — is what makes single-pass review erratic on large changesets.,Prompt Engineering & Structured Output
"A platform team uses Claude to generate framework-migration pull requests touching 30+ files each, then needs automated review before humans look. Early attempts — asking the generating session to double-check itself, and reviewing all 30 files in one pass — missed cross-file breakages and produced contradictory per-file verdicts. Which two architectural choices fix this? (Choose two.)",multi-select,Review with an independent Claude instance that has no access to the generating session's reasoning context,Correct. The generating session retains the reasoning that produced the migration and will not challenge its own decisions; an independent instance without that context evaluates the changes on their merits — the fix for self-review consistently blessing its own output.,Split the review into per-file passes for local issues plus a separate integration pass for cross-file data flow,"Correct. Thirty files in one pass dilutes attention, producing exactly the observed symptoms: contradictory verdicts on the same pattern and missed cross-file breakage. Per-file passes give each file consistent depth, and a dedicated integration pass examines the data flow between them.",Keep the review in the generating session but enable extended thinking so it deliberates longer over each file,"Tempting because longer deliberation sounds like deeper review, but extended thinking extends reasoning that begins inside the generator's own context — more careful thought within the same blind spot, which independent instances are specifically noted to outperform.",Run the single whole-PR pass three times and post only the findings that appear in a majority of the runs,"Tempting because majority voting filters unstable output, but each run suffers the same attention dilution over 30 files, and agreement measures repeatability rather than correctness — intermittently caught real defects are voted out while stable misjudgments survive.",,,,,"1,2",Combine an independent review instance with per-file passes plus a cross-file integration pass. Extended thinking and majority voting leave both root causes — generator context and attention dilution — untouched.,Prompt Engineering & Structured Output
"A research platform's coordinator aggregates outputs from five subagents into one long input for a synthesis step. Two problems recur: findings that sat in the middle of the aggregated input are missing from final reports, and each order-lookup tool result contributes 40+ fields when only a handful are ever relevant, bloating the input. Which two changes address these problems? (Choose two.)",multi-select,Place a summary of key findings at the beginning of the aggregated input and organize the detailed results under explicit section headers,Correct. Models process the beginning and end of long inputs reliably but may omit middle sections — the lost-in-the-middle effect. Leading with a key-findings summary and using explicit section headers mitigates position effects by putting critical content where attention is strongest and making structure navigable.,"Trim verbose tool outputs to only the relevant fields before they accumulate in context, instead of appending complete raw responses",Correct. Tool results consume tokens disproportionately to their relevance; a 40-field lookup with 5 useful fields is mostly context pollution. Trimming outputs to relevant fields before they accumulate keeps the aggregated input dense with signal and shortens it outright.,Instruct the synthesis model to weight every part of its input equally so that middle sections receive the same attention as the edges,"Tempting because it names the problem directly, but attention distribution over long inputs is a property of the model, not an instructable behavior — the middle sections still fade regardless of the instruction. Mitigation comes from input ordering and structure, not from asking.",Raise the synthesis request's max_tokens so the model has enough output budget to cover every finding in the aggregated input,"Tempting because missing findings sound like the output ran out of room, but max_tokens governs how much the model may generate, not how well it attends to a long input. Findings lost in the middle were never attended to; more output budget cannot recover them.",,,,,"1,2","Order inputs for position effects and trim tool noise at the source. Key findings go first with explicit headers to counter lost-in-the-middle, and tool outputs are cut to relevant fields before they bloat context.",Context Management & Reliability
"In a multi-agent research system, the synthesis subagent receives analysis findings as plain prose. Recent reports have presented a small 2019 pilot study's result with the same weight as a 2025 randomized trial, and described survey responses as experimental outcomes. What requirement on the analysis subagents fixes this class of error?",multiple-choice,"Their structured outputs must include metadata — dates, source locations, and methodological context — with every finding they pass onward","Correct. Downstream synthesis can only respect study dates and methodology if that information survives the handoff. Requiring subagents to include dates, source locations, and methodological context in structured outputs gives synthesis the inputs that accurate weighting depends on.",They should rank the findings by evidential strength and pass only the strongest finding per topic to the synthesis subagent,"Tempting because filtering enforces quality upstream, but discarding all-but-one finding per topic destroys information synthesis needs — contrasting results, converging evidence, coverage breadth — and the ranking judgment is made where the least context about the report's needs exists.","The synthesis prompt should instruct the model to weigh recent, rigorous studies more heavily than older or weaker ones","Tempting because the weighting policy is correct, but the synthesis model cannot apply it: the prose findings do not say which study is recent or rigorous. An instruction that depends on absent metadata changes nothing — the requirement belongs on the producers.",The synthesis subagent should receive the original source documents alongside the prose findings so it can verify context itself,"Tempting because full sources contain everything, but shipping complete documents to synthesis defeats the delegation architecture — the aggregated originals overwhelm the synthesis context window, recreating the problem subagent analysis exists to solve.",,,,,1,"Require dates, source locations, and methodological context in every subagent finding. Weighting instructions are inert without metadata, filtering destroys evidence, and shipping full sources breaks the context budget.",Context Management & Reliability
"A utility company's support agent calls get_customer with the name a caller provides. For 'Maria Santos' the tool returns three account matches with different addresses and service plans. The current prompt tells the agent to proceed with the best available match, and misdirected account changes have resulted. What behavior should replace this?",multiple-choice,"Ask the customer for an additional identifier such as account number, service address, or registered phone number before proceeding with any account operation","Correct. Multiple matches require clarification, not heuristic selection: requesting an additional identifier resolves the ambiguity deterministically and keeps the interaction autonomous. This is the guide's pattern for multi-match tool results.","Select the account with the most recent activity, since the customer contacting support now is most likely the one who used their account most recently","Tempting because recency correlates with activity, but it is exactly the heuristic selection that produced misdirected account changes — any statistical tiebreak will sometimes pick the wrong Maria Santos, and account operations make those errors costly.","Escalate to a human agent whenever a name lookup returns more than one match, since ambiguous identity is too risky for autonomous handling","Tempting because it eliminates the risk, but a multi-match is routine ambiguity that one clarifying question resolves; escalating every occurrence wastes human capacity and fails the customer on an interaction the agent handles safely with the right pattern.","Present all three accounts' details to the customer, including addresses and plan names, and ask which of them is theirs","Tempting because it lets the customer choose, but reading out other customers' addresses and plan details discloses personal data to an unverified caller — resolving ambiguity must not leak the very information that identity checks protect.",,,,,1,"Resolve multi-match ambiguity by requesting additional identifiers, never by heuristic selection. Clarification keeps the case autonomous and deterministic without leaking other customers' data or over-escalating.",Context Management & Reliability
A streaming service's billing agent receives an all-capitals message: 'THIS IS THE SECOND TIME YOU CHARGED ME TWICE. FIX IT.' The duplicate charge is visible in the billing tool and reversing it is squarely within the agent's authority. The customer has not asked for a human. What is the correct behavior?,multiple-choice,"Acknowledge the frustration, resolve the duplicate charge immediately, and escalate only if the customer then asks for a human",Correct. The pattern for frustration without an explicit human request is to acknowledge it while offering resolution when the issue is within the agent's capability — here it clearly is — and escalate if the customer subsequently states a preference for a human.,"Escalate to a human agent immediately, since this level of expressed anger indicates a high risk of a poor automated interaction","Tempting because anger feels like risk, but sentiment is not an escalation trigger — the customer wants the charge fixed, the agent can fix it now, and a handoff imposes a queue wait on someone whose complaint is precisely about repeated non-resolution.",Ask the customer whether they would prefer to be transferred to a human agent before taking any action on the charge,"Tempting because offering the choice seems respectful, but it defers a resolution the agent can deliver immediately — for a customer demanding action, a transfer question reads as another delay, and the pattern reserves escalation for when the customer actually requests it.","Process the reversal and reply with the transaction confirmation only, avoiding any engagement with the emotional content","Tempting because the transaction is what ultimately matters, but ignoring stated frustration on a repeat failure produces an interaction that feels mechanical exactly when trust is lowest — acknowledgment costs one sentence and is part of the documented pattern.",,,,,1,"Acknowledge the anger and fix the charge now, escalating only if the customer then asks for a human. Sentiment alone is not a trigger, and both preemptive transfer and emotionless processing serve the customer worse.",Context Management & Reliability
"In a multi-agent research pipeline, the archive-search subagent reports every failure straight up to the coordinator, including transient HTTP timeouts that succeed on an immediate retry. The coordinator, lacking detail, re-plans the whole research task each time, and runs are slow and erratic. How should error handling be restructured?",multiple-choice,"The subagent should recover locally from transient failures and propagate only unresolvable errors, including what it attempted and any partial results","Correct. The pattern is local error recovery within subagents for transient failures, with propagation reserved for errors the subagent cannot resolve — accompanied by what was attempted and partial results, so the coordinator's recovery decision is informed rather than a blind re-plan.",The coordinator should wrap every subagent invocation in a generic retry that re-runs the full subagent task up to three times on any error,"Tempting because it centralizes resilience, but re-running an entire subagent task to recover from a two-second timeout is enormously wasteful — completed partial work is discarded, and the coordinator still learns nothing about which failures deserve different handling.",The subagent should return an empty result set on transient failure so the coordinator can continue the pipeline without interruption,"Tempting because it keeps the pipeline moving, but returning empty results as success is the silent-suppression anti-pattern: the coordinator now treats an outage as a genuine no-match result, and the final report carries invisible coverage holes.",The coordinator should abort the research run on the first subagent error to avoid producing a report from unreliable retrievals,"Tempting because it guarantees no report is built on failures, but terminating a whole workflow on a single error is the opposite anti-pattern — transient timeouts are routine, and a pipeline that aborts on each one rarely completes at all.",,,,,1,Handle transient failures inside the subagent and propagate only unresolvable errors with attempts and partial results. Blanket coordinator retries waste work; empty-as-success and abort-on-error are the twin anti-patterns.,Context Management & Reliability
"A consultancy is mapping a client's legacy ERP codebase with Claude Code in phases: inventory the modules, trace the order-fulfillment flow, then plan a modernization. Phase one's raw exploration output alone nearly fills the context window, and later phases need conclusions from earlier ones. Which two practices keep the multi-phase exploration within context limits while preserving continuity? (Choose two.)",multi-select,"Spawn subagents to investigate specific questions, such as tracing the fulfillment flow's dependencies, so verbose output stays out of the main agent's context",Correct. Delegating specific investigations to subagents isolates verbose exploration output in their contexts while the main agent preserves high-level coordination — the core delegation pattern for large codebase exploration.,"Summarize each phase's key findings before starting the next, injecting the summary into the next phase's initial context instead of carrying raw output forward","Correct. Summarizing key findings at each phase boundary and injecting the summary into the next phase's initial context carries conclusions forward at a fraction of the token cost of raw output, keeping every phase within budget.",Keep all raw exploration output in the main conversation so later phases can consult the unabridged evidence rather than working from summaries,"Tempting because unabridged evidence sounds safer than summaries, but phase one's raw output alone nearly fills the window — carrying it forward guarantees exhaustion and the degraded, inconsistent answers that follow. Distillation at boundaries is what makes multi-phase work possible.",Defer all summarization until the final phase so that no detail is lost to compression before the modernization plan is written,"Tempting because early compression does risk losing detail, but deferring all summarization means every phase accumulates on top of the last with no relief, exhausting context long before the final phase. The lossy step must happen at each boundary, deliberately, not never.",,,,,"1,2",Delegate verbose exploration to subagents and summarize key findings at each phase boundary. Isolation plus distillation keeps every phase within context budget while conclusions carry forward.,Context Management & Reliability
"While coordinating a payments-service refactor in Claude Code, an engineer needs the refund flow's dependencies traced through roughly forty files. Done in the main session, the trace would flood the context with file contents right when the session must retain the refactor plan and the decisions made so far. How should the trace be performed?",multiple-choice,"Spawn a subagent to trace the refund flow and return a summary of the dependencies, keeping the raw exploration out of the main context",Correct. Delegating a specific investigation — 'trace refund flow dependencies' — to a subagent isolates the verbose exploration in the subagent's context; the main agent receives a distilled summary and keeps its window for the high-level coordination it must not lose.,Run the trace in the main session and invoke /compact afterwards to shrink the accumulated file contents back down,"Tempting because /compact would recover space afterwards, but the damage happens during: forty files of content compete with the refactor plan for the window while the trace runs, and compaction afterwards is lossy over exactly the mixed content it must condense.",Have the main session read only the first hundred lines of each of the forty files to keep the trace's context cost bounded,"Tempting because truncation bounds cost, but dependency tracing needs call sites, imports, and handlers wherever they appear in each file — arbitrary hundred-line prefixes miss most of them, producing a cheap trace that is also wrong.","Write all forty files' contents into a scratchpad file first, then have the main session consult the scratchpad instead of reading the files","Tempting because scratchpads are a real context tool, but they are for distilled findings, not raw dumps — the main session must still read the forty files' contents from the scratchpad into context to trace anything, paying the identical token cost by another route.",,,,,1,"Spawn a subagent for the trace and take back only the summary. In-session tracing spends the coordination context, truncation breaks the trace, and raw-dump scratchpads just relocate the token cost.",Context Management & Reliability
"A lending platform wants to auto-accept extractions the model marks as confident and human-review the rest. The current design emits one confidence number per document, and a pilot shows the borrower-income field is frequently wrong even inside documents whose overall confidence was high. What should the confidence design look like instead?",multiple-choice,"Field-level confidence scores from the model, with review-routing thresholds calibrated against a labeled validation set","Correct. Document-level scores average away exactly the failure observed: a weak field inside a confident document. Field-level confidence localizes doubt to the value it concerns, and calibrating thresholds against a labeled validation set converts raw scores into routing decisions with known error rates.","A stricter document-level threshold, so documents must reach a higher overall confidence before skipping human review","Tempting because stricter gates admit fewer errors overall, but a document-level score still cannot see a field-level failure — income errors inside high-confidence documents continue to pass, while many documents with nine perfect fields get needlessly held for review.","The document-level score kept as-is, with borrower-income permanently routed to human review as a known weak field","Tempting because it patches the known weak field, but it hardcodes today's pilot finding: the next weak field goes undetected by the same document-level blindness, and borrower-income stays in manual review forever even if extraction improves. Measurement, not exemption, scales.","Two independent extraction runs per document, auto-accepting whenever both runs produce identical field values","Tempting because agreement feels like verification, but two runs of the same model share systematic blind spots — an ambiguous income layout misleads both runs identically, so agreement-based acceptance passes correlated errors while doubling extraction cost.",,,,,1,"Emit field-level confidence and calibrate routing thresholds on a labeled validation set. Document-level scores hide weak fields, permanent exemptions do not scale, and same-model agreement passes correlated errors.",Context Management & Reliability
"A document-analysis subagent in a market-research pipeline sometimes finds two credible documents giving different figures for the same metric. Its current behavior is to stop and return an error asking for guidance, stalling the whole run until someone intervenes. What should the subagent do instead when it encounters conflicting values?",multiple-choice,"Complete its analysis with both conflicting values included and explicitly annotated, letting the coordinator decide how to reconcile them before synthesis","Correct. The pattern is to complete document analysis with conflicting values included and explicitly annotated — the coordinator, which sees all subagents' outputs and the research goals, decides how to reconcile before passing to synthesis. The run proceeds and no information is discarded.",Select the figure from the more recently published document and note in a comment that an older alternative value was seen,"Tempting because recency is often relevant, but automatic selection at the subagent level discards the conflict before anyone with broader context can weigh it — and the newer figure is not always the right one; the difference may reflect methodology, scope, or measurement period rather than staleness.","Return the figure from whichever document its relevance scoring ranks higher, keeping the output schema to a single value per metric","Tempting because it keeps the schema simple, but relevance ranking measures topical fit, not factual reliability — and a single-value schema is precisely what forces silent arbitration. The schema should widen to carry conflicts, not the subagent narrow the truth to fit it.","Exclude the metric from its output entirely when sources disagree, so downstream synthesis never receives contested numbers","Tempting because it quarantines contested data, but omission is the worst outcome: synthesis reports nothing for a metric on which two credible figures exist, and downstream readers cannot distinguish 'no data found' from 'conflicting data suppressed'.",,,,,1,"Finish the analysis with both values included and annotated, and let the coordinator reconcile. Halting stalls the pipeline, and recency picks, relevance picks, or omission all destroy the conflict information.",Context Management & Reliability
