Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Dominic, volunteer coordinator at an animal-shelter network, set his personal account-level preferences so Claude always writes in a warm, informal tone. He is puzzled that drafts produced by his three teammates in their shared adoption-outreach Project still come out formal and stiff. What explains this, and what should he do?",multiple-choice,Have each teammate copy his preference text into their own personal settings so everyone's accounts match,"Tempting because it would roughly work at first, but four private copies of a shared standard drift the moment one person edits theirs, and new teammates start from nothing. Standards meant for the whole team belong in configuration the whole team shares.",Personal preferences shape only his own account's chats; shared tone standards belong in the Project's instructions,"Correct. Account-level preferences are personal — they shape how Claude responds to Dominic, not to anyone else. The tone standard he wants the whole team to follow is exactly what project instructions are for: one shared directive applied to every chat in the Project.","Account preferences take time to propagate across a team, so the teammates' outputs will align within a few days","Tempting because propagation delays are a familiar software idea, but it is not how this works: personal preferences never extend to other people's accounts, at any time. Waiting will change nothing about the teammates' output.",Ask each teammate to tell Claude at the start of their chats to adopt Dominic's saved personal preferences,"Tempting because Claude will adjust tone when asked, but this makes the standard depend on three people remembering a ritual phrase in every chat — and 'Dominic's saved preferences' is not something their accounts can see. It is per-chat improvisation, not configuration.",,,,,2,"Personal preferences are per-account: they never reach teammates' chats, so a tone standard the whole team must follow belongs in the shared Project's instructions where it applies to everyone.",Configuration and Knowledge Management
"Santiago, training lead at an accounting firm, must update the team's Project for the new reporting standards: replacing most knowledge files and substantially rewriting the instructions. Twenty-five staff use the Project daily for client-facing work. How should he carry out the update?",multiple-choice,"Make all the changes directly in the live Project at once, since staff complaints will quickly surface any problems","Tempting because it is fast and feedback will come, but the feedback arrives as errors in client-facing work produced by twenty-five people. Using the whole team as unwitting testers puts the discovery cost on the highest-stakes outputs.","Replace the knowledge files but keep the old instructions untouched, limiting the amount of change staff experience","Tempting because it minimizes disruption, but instructions written for the old standards will now steer drafts grounded in the new documents — a half-updated configuration that contradicts itself. Knowledge and instructions must be updated together to stay coherent.",Run representative test prompts against the updated configuration and compare results to expectations before rolling it out,"Correct. A significant configuration change should be validated the same way it will be used: run the tasks staff actually perform against the new setup, compare outputs to what the new standards require, and fix gaps before twenty-five people depend on it.",Add the new knowledge files alongside the old ones so both standards remain available during the transition,"Tempting because a transition buffer sounds prudent, but co-resident old and new standards give Claude two contradictory authorities to draw from, producing exactly the inconsistent answers an update is meant to prevent. Superseded sources should exit when their replacement arrives.",,,,,3,"Test the updated configuration on representative tasks before rollout: comparing real-task outputs against the new standards catches gaps cheaply, instead of letting twenty-five staff discover them in client-facing work.",Configuration and Knowledge Management
"Chloe, a talent-acquisition manager at a fast-growing SaaS company, faces a backlog of 400 applications. A colleague suggests having Claude score every application and automatically reject the bottom half. What is the most appropriate role for Claude in this hiring process?",multiple-choice,"Helping draft the job descriptions and structure consistent evaluation criteria, while trained humans review applications and make all advancement decisions","Correct. Claude appropriately supports the hiring process — drafting postings, structuring criteria, organizing materials — while consequential decisions about people remain with accountable humans. This keeps the efficiency gains without delegating judgment that carries fairness and legal weight.","Scoring and auto-rejecting applicants as suggested, provided the prompt instructs Claude to be objective and ignore demographic characteristics","Tempting because the instruction sounds like a safeguard, but telling a model to 'be objective' does not remove bias from its judgments, and automated rejection is still a consequential employment decision made without human review. An instruction is not a fairness control.","Auto-rejecting only the bottom quarter instead of the bottom half, keeping a wider margin of safety around the automated cutoff","Tempting because it feels more conservative, but shrinking the automated slice does not change its nature: candidates are still rejected by an unreviewed AI judgment. Adjusting the threshold tunes the volume of an inappropriate practice rather than fixing it.","Avoiding Claude anywhere near the hiring process, including drafting postings, because employment is too sensitive for any AI involvement","Tempting as maximal caution, but a blanket ban conflates assistance with decision-making. Drafting postings and structuring criteria are low-risk supports that improve consistency; prohibiting them forfeits value without adding any protection candidates actually need.",,,,,1,"Assist the process, never delegate decisions about people: Claude can draft postings and structure criteria, but scoring-and-rejecting applicants hands a consequential employment judgment to an unaccountable tool.","Governance, Risk, and Responsible Use"
"Ines, project coordinator at a civil-engineering consultancy, is listing tasks Claude could take on for a bridge-inspection project. The firm's deliverables include documents that must carry a licensed engineer's professional judgment. Which task is appropriate for Claude?",multiple-choice,Producing the final structural-safety assessment that accompanies the firm's permit application,"Tempting because Claude writes technical prose fluently, but a structural-safety assessment is a licensed professional judgment with public-safety and legal weight. Producing it with an AI tool substitutes text generation for the engineering accountability the permit exists to require.",Answering the city inspector's technical queries directly on behalf of the engineer of record,"Tempting because it would take routine queries off the engineer's desk, but the inspector's questions are addressed to the engineer of record precisely because their professional answers carry personal license-backed responsibility. Impersonating that judgment is a serious misuse.",Filling gaps in the survey data with plausible estimated measurements so fieldwork can be reduced,"Tempting because estimation sounds like interpolation, but invented measurements in survey data are fabricated evidence in a safety-critical record. No efficiency gain justifies replacing physical measurement with plausible-sounding numbers.",Drafting client status updates and organizing inspection meeting notes for engineer review before they go out,"Correct. Communications support — status updates, organized meeting notes — is exactly where Claude belongs on this project: real time savings on writing work, with the engineer reviewing before anything leaves the firm and all professional judgments still made by licensed humans.",,,,,4,"Assist the paperwork, never the professional judgment: drafting updates and organizing notes for engineer review is appropriate, while safety assessments, inspector responses, and measurement estimates belong to licensed humans.","Governance, Risk, and Responsible Use"
"Anouk, HR wellness coordinator at a furniture manufacturer, is planning employee support after a stressful restructuring announcement. Budget is tight, and a colleague suggests Claude could take on some of the wellbeing workload. Which use is appropriate?",multiple-choice,Offering employees Claude chats as a substitute for the counseling sessions the company currently pays for,"Tempting because it stretches the budget, but employees in distress need qualified human support — substituting an AI chat for professional counseling puts wellbeing during a crisis behind a tool that cannot carry clinical responsibility and signals the company has withdrawn real care.","Drafting a clearly organized guide to the company's support options and resources, which HR reviews before sharing","Correct. Producing a clear, well-organized resource guide is classic appropriate use: low-stakes drafting from known information, reviewed by HR before distribution, that makes it easier for employees to reach the humans and services that actually help.",Analyzing employees' private messages on the company chat platform to flag individuals who seem distressed,"Tempting because early detection sounds caring, but covertly analyzing private messages is surveillance — a serious privacy violation that destroys the trust a wellness program depends on, regardless of the benevolent intent behind it.","Letting Claude decide which employees' submitted concerns warrant HR follow-up, so the small team only sees the urgent ones","Tempting because triage would relieve the small team, but deciding whose concerns merit follow-up is a consequential judgment about people at a vulnerable moment. An employee wrongly filtered out by the tool is precisely the failure the process cannot afford.",,,,,2,"AI supports the logistics of care while humans provide the care: a reviewed resource guide is appropriate, but counseling substitution, message surveillance, and AI triage of employee concerns are not.","Governance, Risk, and Responsible Use"
"Ruben, loyalty-program analyst at an airline, wants Claude's help analyzing redemption trends. The raw export contains member names, passport numbers, contact details, and complete travel histories — but the trend analysis needs only redemption dates, reward types, and tier levels. What should he upload?",multiple-choice,"Only the columns the analysis requires, with the identifying fields left out of the export entirely","Correct. Data minimization is the operative principle: share only what the task needs. The trend analysis runs entirely on dates, reward types, and tiers, so names, passport numbers, and travel histories should never leave the airline's controlled systems at all.","The full export, since loyalty data is not regulated the way medical or financial records are","Tempting because loyalty data feels mundane, but passport numbers and complete travel histories are regulated personal data under privacy law in most jurisdictions — and sensitivity is judged by the data itself, not by the casual feel of the program it came from.","The full export, with an instruction telling Claude to disregard the identifying columns during analysis","Tempting because the instruction names the right intent, but the exposure happens at upload: the identifying fields have already left controlled systems whether or not Claude references them. A processing instruction is not a data-protection control.","The full export, deleting the chat afterward so the exposure is undone once the analysis is complete","Tempting because cleanup feels like reversal, but deletion afterward does not undo the disclosure that already occurred — the data was shared outside its controls for the duration. Privacy protection works by preventing exposure, not by tidying up after it.",,,,,1,"Share the minimum the task requires: the trend analysis needs dates, types, and tiers, so the identifying columns stay out of the upload — instructions to ignore them and after-the-fact deletion do not prevent the exposure.","Governance, Risk, and Responsible Use"
"Matteo, billing specialist at a waste-management company, learns that a teammate accidentally pasted a file of customers' bank-account details into a Claude chat, against company policy. The teammate deleted the chat and asked Matteo to forget it happened. What should Matteo do?",multiple-choice,"Agree that deleting the chat resolved the matter, since the data is no longer visible to anyone","Tempting because deletion feels like reversal, but the disclosure already happened — regulated financial data left controlled systems in violation of policy, and hiding the trail does not undo the event or the obligations it may trigger. Deletion is cleanup, not resolution.",Handle it privately by warning the teammate to be more careful and never repeat the mistake,"Tempting because a quiet word feels proportionate and kind, but privacy incidents are not interpersonal matters: the company may have regulatory notification duties and risk assessments that only its privacy function can perform, and a private warning ensures none of that happens.",Wait to see whether any customer complains before deciding if the incident needs to be raised,"Tempting because no harm may materialize, but incident obligations are triggered by the exposure, not by customer complaints — and notification windows under data-protection rules are typically short. Waiting converts an honest mistake into a concealed breach.",Report the incident through the company's privacy or incident process so it can be assessed and handled properly,"Correct. Data incidents go to the people equipped to handle them: reporting through the privacy or incident channel lets the company assess the exposure, meet any regulatory duties, and fix the gap that allowed it — which protects the teammate too, since prompt honest reporting beats discovered concealment.",,,,,4,"Data incidents get reported: pasting customer bank details into a chat is an exposure the privacy team must assess for regulatory duties and fixes, and quiet deletion converts a mistake into concealment.","Governance, Risk, and Responsible Use"
"Greta, content specialist at a sporting-goods retailer, loves a feature in a consumer AI app she uses at home. Company policy designates the enterprise Claude workspace as the approved tool for work involving company content. She is tempted to run product-copy drafts through the consumer app anyway. What should she do?",multiple-choice,"Use the consumer app only for short snippets, since brief excerpts of company content carry no real exposure","Tempting because small excerpts feel harmless, but the policy line is the tool, not the word count — unreleased product copy in an unapproved consumer app is outside the company's data-handling terms whether it is a paragraph or a page. Materiality judgments belong to governance, not convenience.","Do company work in the approved workspace, and propose the other tool for evaluation through the governance channel","Correct. Following governance means working within the approved-tool boundary while using the legitimate path to change it: proposing the app for evaluation lets the organization weigh the feature against its data-handling terms, and she loses nothing but the shortcut.",Use the consumer app under her personal email address so the activity is not linked to the company,"Tempting because unlinking sounds discreet, but deliberately obscuring policy-violating activity is worse than the violation itself — it is shadow AI with intent. The company's content is equally exposed regardless of which account uploaded it.",Run both tools in parallel on each task and simply keep whichever output is better,"Tempting because comparison sounds rigorous, but 'run both' still sends company content through the unapproved tool on every task — the maximum version of the violation dressed up as quality control.",,,,,2,"Work inside the approved-tool boundary: company content stays in the enterprise workspace, and the consumer app's appealing feature becomes a proposal for governance to evaluate rather than a private exception.","Governance, Risk, and Responsible Use"
"Solveig, customer-care manager at a home-appliance manufacturer, is rolling Claude out to her twelve-person team for drafting responses and summarizing case histories. The company has an AI policy that includes a use-case registration requirement. Which two actions align with governance standards for the rollout? (Choose two.)",multi-select,Brief the team on the AI policy and its acceptable-use boundaries as part of the rollout training,Correct. A rollout is a multiplication of policy exposure: twelve people making daily judgment calls about customer data need to know where the lines are. Building the policy into training makes acceptable use the default rather than a document nobody opened.,"Let each team member develop their own working rules, since autonomy is what drives tool adoption","Tempting because autonomy does help adoption, but twelve private rulebooks mean twelve different interpretations of what may be pasted into a chat about a customer's case. Freedom in how to prompt is healthy; freedom in what data handling means is a governance failure.","Register the use case with the governance team, as the policy requires, before the team goes live",Correct. The registration requirement is not optional paperwork — it is how the organization tracks where AI touches customer data and applies the right reviews. Registering before launch is the compliant sequence and typically surfaces requirements the team would otherwise discover mid-incident.,Defer the governance steps until an incident demonstrates that they are actually necessary,"Tempting because the steps feel bureaucratic before anything has gone wrong, but governance exists precisely to prevent the first incident, not to be justified by it. Deferring known requirements is a deliberate policy violation with a timestamp.",,,,,"1,3","Train on policy and register before launch: briefing the team builds acceptable use into daily habits, and registering the use case fulfills the requirement that lets governance apply the right controls from day one.","Governance, Risk, and Responsible Use"
"Yara, insights lead at a fashion retailer, asked Claude to draft customer personas for the coming season. The drafts lean hard on demographic stereotypes — assigning bargain-hunting to older women and tech-driven impulse buying to young men — in ways her research does not support. What is the right way to handle these outputs?",multiple-choice,"Use the personas as-is, since AI output reflects genuine patterns in real-world customer behavior","Tempting because 'the data made it so' feels objective, but generative outputs reproduce patterns in training text, which encode social stereotypes as readily as facts — and her own research contradicts these. Treating fluent stereotype as market truth launders bias into strategy.","Treat the drafts as biased raw material: check them against actual customer research, revise the stereotyped elements, and own the result","Correct. The ethical practice is critical review with human ownership: the drafts are starting material to be tested against real research, the stereotyped shortcuts revised, and the final personas something Yara stands behind. Bias in, judgment applied, accountable output.",Ask Claude to confirm that the personas are free of bias and proceed once it does so,"Tempting because a bias check sounds diligent, but the model affirming its own neutrality is not evidence of anything — it will produce a confident yes either way. Bias detection requires humans comparing outputs to real data, not the tool grading itself.","Abandon AI assistance for audience work entirely, since stereotyping cannot be reviewed out of a draft","Tempting because the drafts were genuinely bad, but the premise is false: stereotyped elements are exactly the kind of flaw review catches and revision fixes, as her own spotting of them proves. Abandoning the tool forfeits value the review process already secured.",,,,,2,AI drafts inherit societal bias: personas that stereotype by age and gender get checked against real customer research and revised under human ownership — neither shipped as objective truth nor used to write off the tool.,"Governance, Risk, and Responsible Use"
"Emeka, senior consultant at an economics advisory firm, discovers that a market-sizing report his team sent to a client contains a significant error that originated in AI-assisted analysis and survived review. A colleague suggests telling the client 'the AI made a mistake' to soften the reputational damage. How should the firm respond?",multiple-choice,"Attribute the error to the AI tool as suggested, since that is factually where the mistake originated","Tempting because the origin story is technically true, but the client bought the firm's professional judgment, and the firm chose the tool, ran the process, and signed the report. Blaming the AI is an attempt to outsource accountability to something that cannot hold it — which deepens the trust problem rather than softening it.",Correct the figure quietly in the next scheduled report to avoid drawing the client's attention to the error,"Tempting because it avoids an awkward conversation, but the client is currently relying on a number the firm knows is wrong, possibly in live decisions. Quiet correction later converts an honest error into a period of knowing concealment — a far worse ethical position.","Own the error as the firm's, correct it with the client promptly, and strengthen the verification step that let it through","Correct. Accountability for AI-assisted work stays with the humans and organization that produced it: prompt, honest correction protects the client's decisions, and fixing the review step addresses the actual failure — a verification process that let the error through.","Discontinue AI assistance in client work, since responsibility cannot be clearly assigned when a tool is involved","Tempting because it feels like decisive accountability, but the premise is false: responsibility was never unclear — it is the firm's, tool or no tool. Abandoning a productive capability misdiagnoses a process failure as an attribution puzzle.",,,,,3,"Accountability stays with the people who ship the work: the firm owns the error, corrects it with the client promptly, and fixes the verification gap — because 'the AI made a mistake' is an excuse, not an accountability structure.","Governance, Risk, and Responsible Use"
"Dalia, operations specialist at a car-rental company, requests weekly fleet-status updates from Claude using one dense paragraph that packs in seven formatting and content requirements. Every week the drafts satisfy about five of the seven, with different requirements dropped each time. What is the most likely diagnosis and fix?",multiple-choice,"Seven requirements exceed what the model can handle, so she should escalate to a more capable model tier","Tempting because dropped requirements can look like a capability ceiling, but seven formatting rules are routine — and the varying pattern of misses points at presentation, not capacity. Escalating models before restructuring the prompt skips the cheap, likely fix.",Requirements buried in a dense paragraph get overlooked; she should restructure them as an explicit numbered list and check drafts against it,"Correct. Requirements woven through a dense paragraph compete for attention and get inconsistently honored; making each one an explicit, separated list item makes the full set legible and easy to follow — and gives Dalia a checklist to verify each draft against.","Two of the requirements are evidently unachievable, so she should cut them from the specification","Tempting because consistently failing requirements might suggest impossibility, but these fail inconsistently — different ones drop each week, which means all seven are achievable and the problem is how they are communicated. Cutting scope surrenders needs the business actually has.","The prompt lacks emphasis, so she should paste the same paragraph twice in the message so nothing is missed","Tempting because repetition feels like emphasis, but duplicating the same dense paragraph doubles the wall of text without making any individual requirement more distinct. The issue is structure and legibility, not volume.",,,,,2,Requirements buried in prose get dropped: restructuring the seven rules as a clearly separated numbered list makes each one legible and gives Dalia a checklist for verifying that every draft covers the full set.,Troubleshooting and Optimization
"Renata, scheduling coordinator at a film-production company, relies on a team Project whose call-sheet summaries were accurate for months but turned unreliable this week — wrong locations, mixed-up dates. Several teammates use and edit the Project. Which two diagnostic steps should she take first? (Choose two.)",multi-select,"Check what changed recently — new knowledge files, edited instructions, or a different input format from the schedulers","Correct. A sudden quality break in a long-stable, multi-editor configuration points strongly at a recent change: a conflicting document added to knowledge, an instruction edit, or altered inputs. Auditing what changed is the highest-yield first move in diagnosing regressions.","Switch the team to a different model immediately, since sudden inaccuracy means the current one has degraded","Tempting because a model swap is a fast lever, but changing the biggest variable before diagnosing destroys the information needed to find the real cause — and if a bad knowledge file is the culprit, the new model will fail identically. Diagnosis precedes remedies.",Re-run a task that previously produced a correct summary as a controlled test to see whether the failure reproduces,"Correct. Re-running a previously successful task is a controlled experiment: if the old task now fails, something in the shared configuration broke; if it still works, the problem lies in this week's new inputs. Either result cuts the search space in half.","Retire the workflow, since a system that fails after months of reliability has proven itself untrustworthy","Tempting because trust has taken a hit, but abandoning a workflow that ran well for months over an undiagnosed one-week regression is disproportionate — sudden breaks after stability usually trace to a specific, fixable change, not to inherent unreliability.",,,,,"1,3","Audit what changed and re-run a known-good task: a stable workflow that suddenly fails almost always broke because something changed, and the controlled test reveals whether the fault is in the configuration or this week's inputs.",Troubleshooting and Optimization
"Linnea, coordinator at a regional tourism board, sends hotel and tour operators a weekly visitor-statistics summary drafted with Claude. Several operators have now told her the summaries are too technical and too long for them to use. The numbers themselves are accurate. How should she respond to this feedback?",multiple-choice,"Keep the current format, since the data is accurate and the recipients can learn to read past the technical framing","Tempting because accuracy feels like the job done, but a summary its readers cannot use has failed regardless of correctness — the recipients are the measure of fit. Dismissing consistent audience feedback is the opposite of adjusting based on results.","Simplify each summary by hand every week before sending, leaving the prompt itself unchanged","Tempting because it fixes each issue, but it institutionalizes weekly manual rework for a problem the prompt can solve once. Feedback should change the process that produces the output, not add a permanent human patch after it.",Attach a glossary of the technical terms so recipients can decode the summaries themselves,"Tempting because a glossary addresses the vocabulary, but it shifts the burden onto busy operators and leaves the length complaint untouched. The feedback asked for a different summary, not for homework that makes the current one survivable.","Revise the prompt to name the audience, require plain language, and cap the length — then ask operators whether the next few issues land better","Correct. Adjusting based on feedback means encoding it into the prompt — audience, plain language, length cap — and then closing the loop by checking with the recipients whether the change worked. Feedback in, prompt revised, result verified.",,,,,4,"Encode the feedback into the prompt: naming the audience, requiring plain language, and capping length fixes the process rather than each output, and checking back with operators confirms the adjustment actually worked.",Troubleshooting and Optimization
"Bogdan, fleet coordinator at a bicycle-courier service, rewrote his reliable daily dispatch-summary prompt hoping to squeeze out more detail. The new version is clearly worse — rambling summaries that bury the route exceptions dispatchers need. He kept a copy of the old prompt. What is the best way forward?",multiple-choice,Keep the new version and patch its problems one by one with additional corrective instructions until quality returns,"Tempting because patching feels like progress, but stacking corrections onto a worse baseline grows a brittle prompt while the proven version sits unused. Sunk effort in the rewrite is not a reason to renovate it when reverting costs nothing.",Conclude that output quality is essentially random and alternate between the two versions day by day,"Tempting because run-to-run variation is real, but these results are not random — the old prompt reliably worked and the new one reliably buries the exceptions. Alternating versions guarantees dispatchers get bad summaries half the time, by schedule.","Revert to the known-good version, note what the failed rewrite taught him, and try a smaller, single change next","Correct. A regression against a kept known-good version has a clean playbook: roll back, so dispatchers get reliable summaries today; record what the failed change revealed; and iterate again with one small adjustment so the next result is attributable. The failure is information, not a sunk cost.","Abandon prompt-based summaries, since a process that a rewrite can break this badly is too fragile to rely on","Tempting because the fragility spooked him, but the process did not break — a large, untested rewrite did, and the old version still works exactly as before. Abandoning a proven workflow over a reversible experiment inverts the lesson: iterate in smaller, tested steps.",,,,,3,"Revert to the known-good version first: dispatchers get working summaries immediately, the failed rewrite becomes a lesson rather than a liability, and the next improvement attempt should be a single, testable change.",Troubleshooting and Optimization
"Imani, merchandising coordinator at a garden-supply retailer, writes about forty product blurbs each season. Her current method: open a fresh chat per product, re-explain the format and tone rules, paste the product details, and repeat — roughly two days of work each season. How should she optimize this?",multiple-choice,Keep the per-product chats but reuse yesterday's conversation by scrolling up and editing her earlier messages,"Tempting because it recycles some setup, but scroll-and-edit archaeology in old chats is slower and more error-prone than the problem it solves, and yesterday's conversation drags along yesterday's products as context. It optimizes the wrong part of the routine.",Set up the standing format and tone rules once — in a Project or saved prompt — and process the products in structured batches of several per request,Correct. The waste is re-explaining rules forty times and paying per-item overhead forty times. Capturing the standing rules once and batching several products per structured request eliminates both — the same two-day job becomes hours without any loss of per-product specification.,Generate all forty blurbs from just the product names and correct the details by hand afterward,"Tempting because it minimizes input effort, but blurbs generated from names alone will invent sizes, materials, and uses, turning drafting time into forty rounds of fact-correction. Feeding accurate details in remains cheaper than repairing fabrications afterward.","Split the products with a colleague who uses the same one-chat-per-product method, halving her share of the work","Tempting because halving her share sounds like relief, but it duplicates an inefficient method across two people — total effort stays the same and inconsistency between two writers' setups creeps in. Optimization means fixing the method, not staffing the waste.",,,,,2,"Capture the rules once and batch the work: a Project or saved prompt holds the format and tone standing, and processing products several per structured request removes the per-item setup that consumed two days.",Troubleshooting and Optimization
"Katya, compliance assistant at a shipping company, produces a monthly regulatory-update digest with Claude's help. The process is slow for two reasons: she rebuilds her long prompt from memory every month, and she gives every section the same exhaustive triple-check, whether it covers minor port notices or sanctions changes. Which two changes would most improve the workflow? (Choose two.)",multi-select,Save a reusable prompt template for the digest so the monthly setup no longer starts from scratch,"Correct. Rebuilding the prompt from memory every month is pure recurring waste that also breeds inconsistency between issues. A saved template captures the specification once, so each month starts at the real work instead of at reconstruction.","Add second and third full review passes to every section, ensuring maximum safety across the digest","Tempting because more passes sound safer, but the digest already suffers from undifferentiated triple-checking — adding more of it to every section deepens the exact inefficiency Katya needs to remove, spending scarce review time where the stakes do not justify it.","Keep a standard check on all sections but concentrate the deepest review on the highest-stakes ones, such as sanctions changes","Correct. Review effort is a finite resource best spent where errors cost most: every section keeps a standard check, while sanctions changes and other high-stakes items get the deep scrutiny. Proportionate, risk-based review raises effectiveness and speed at the same time.","Skip review altogether in months when few regulatory changes occur, reclaiming that time entirely","Tempting because quiet months feel low-risk, but a light month's digest can still contain the one change that matters, and 'few changes' is only known reliably after review. Skipping the quality gate entirely is not optimization — it is deleting the control.",,,,,"1,3","Templatize the setup and right-size the review: a saved prompt ends the monthly rebuild, and concentrating deep scrutiny on high-stakes sections — while everything keeps a standard check — spends review effort where errors actually cost.",Troubleshooting and Optimization
