Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
A lending assistant provides recommendations with citations but does not disclose uncertainty or allow users to challenge incorrect source data. Which improvement is most aligned with responsible AI?,multiple-choice,Remove citations to simplify the interface,Incorrect. “Remove citations to simplify the interface” does not satisfy the scenario's controlling constraint. Responsible explanations are designed around affected users. The required response follows from this rule: transparency should support informed human action and recourse.,Increase response confidence values (with model output serving as the enforcement boundary),Incorrect. “Increase response confidence values (with model output serving as the enforcement boundary)” does not satisfy the scenario's controlling constraint. Responsible explanations are designed around affected users. The required response follows from this rule: transparency should support informed human action and recourse.,Present evidence and uncertainty with a correction or appeal mechanism,Correct. This response fits because transparency should support informed human action and recourse. Responsible explanations are designed around affected users.,Expose raw hidden reasoning only,Incorrect. “Expose raw hidden reasoning only” does not satisfy the scenario's controlling constraint. Responsible explanations are designed around affected users. The required response follows from this rule: transparency should support informed human action and recourse.,,,,,3,Present evidence and uncertainty with a correction or appeal mechanism is the best response because transparency should support informed human action and recourse. Responsible explanations are designed around affected users.,"AI Safety, Security, and Governance"
Users see a confidence percentage generated in natural language by the same model that produced the answer. Why is this insufficient?,multiple-choice,Higher percentages guarantee factuality,Incorrect. “Higher percentages guarantee factuality” does not satisfy the scenario's controlling constraint. Responsible transparency must not create false precision. The required response follows from this rule: uncertainty signals need empirical calibration or external verification.,Self-reported confidence is not calibrated uncertainty evidence,Correct. This response fits because uncertainty signals need empirical calibration or external verification. Responsible transparency must not create false precision.,Percent signs make uncertainty scientifically valid,Incorrect. “Percent signs make uncertainty scientifically valid” does not satisfy the scenario's controlling constraint. Responsible transparency must not create false precision. The required response follows from this rule: uncertainty signals need empirical calibration or external verification.,Citations are unnecessary when confidence is shown,Incorrect. “Citations are unnecessary when confidence is shown” does not satisfy the scenario's controlling constraint. Responsible transparency must not create false precision. The required response follows from this rule: uncertainty signals need empirical calibration or external verification.,,,,,2,Self-reported confidence is not calibrated uncertainty evidence is the best response because uncertainty signals need empirical calibration or external verification. Responsible transparency must not create false precision.,"AI Safety, Security, and Governance"
A generated decision explanation is fluent but cites a source that did not influence the actual workflow. What is the problem?,multiple-choice,Users do not need decision provenance,Incorrect. “Users do not need decision provenance” does not satisfy the scenario's controlling constraint. Plausible narratives can mislead even when they sound clear. The required response follows from this rule: transparent explanations must correspond to real evidence and decisions.,Fluency proves transparency (without independent validation at the action boundary),Incorrect. “Fluency proves transparency (without independent validation at the action boundary)” does not satisfy the scenario's controlling constraint. Plausible narratives can mislead even when they sound clear. The required response follows from this rule: transparent explanations must correspond to real evidence and decisions.,Any citation makes an explanation faithful,Incorrect. “Any citation makes an explanation faithful” does not satisfy the scenario's controlling constraint. Plausible narratives can mislead even when they sound clear. The required response follows from this rule: transparent explanations must correspond to real evidence and decisions.,The explanation is post-hoc and not faithful to system evidence,Correct. This response fits because transparent explanations must correspond to real evidence and decisions. Plausible narratives can mislead even when they sound clear.,,,,,4,The explanation is post-hoc and not faithful to system evidence is the best response because transparent explanations must correspond to real evidence and decisions. Plausible narratives can mislead even when they sound clear.,"AI Safety, Security, and Governance"
"A support assistant sends the full 40,000-token history on every turn, although recent messages and a durable summary contain all relevant context. Which optimization has the greatest direct impact?",multiple-choice,Increase output token limits,Incorrect. “Increase output token limits” does not satisfy the scenario's controlling constraint. Token efficiency starts with measuring and removing context that does not help. The required response follows from this rule: context pruning reduces recurring token cost and often improves focus.,Disable token metering,Incorrect. “Disable token metering” does not satisfy the scenario's controlling constraint. Token efficiency starts with measuring and removing context that does not help. The required response follows from this rule: context pruning reduces recurring token cost and often improves focus.,Prune irrelevant turns and send a compact validated summary,Correct. This response fits because context pruning reduces recurring token cost and often improves focus. Token efficiency starts with measuring and removing context that does not help.,Use a larger model for every request (to use one operating strategy for every request),Incorrect. “Use a larger model for every request (to use one operating strategy for every request)” does not satisfy the scenario's controlling constraint. Token efficiency starts with measuring and removing context that does not help. The required response follows from this rule: context pruning reduces recurring token cost and often improves focus.,,,,,3,Prune irrelevant turns and send a compact validated summary is the best response because context pruning reduces recurring token cost and often improves focus. Token efficiency starts with measuring and removing context that does not help.,Operational Efficiency and Optimization for GenAI Applications
"A prompt contains a stable 8,000-token policy prefix reused across millions of calls, and the selected model supports prompt caching. What should the team do?",multiple-choice,Duplicate the prefix in user messages,Incorrect. “Duplicate the prefix in user messages” does not satisfy the scenario's controlling constraint. Caching helps only when content reuse and invalidation are understood. The required response follows from this rule: prompt caching avoids repeated processing of identical stable context.,Enable and measure prompt caching for the reusable prefix,Correct. This response fits because prompt caching avoids repeated processing of identical stable context. Caching helps only when content reuse and invalidation are understood.,Fine-tune after every policy request,Incorrect. Fine-tuning changes persistent model behavior and introduces a managed model lifecycle. That capability does not meet the controlling requirement here: prompt caching avoids repeated processing of identical stable context. Caching helps only when content reuse and invalidation are understood.,Disable cache metrics (using peak capacity as the default target),Incorrect. “Disable cache metrics (using peak capacity as the default target)” does not satisfy the scenario's controlling constraint. Caching helps only when content reuse and invalidation are understood. The required response follows from this rule: prompt caching avoids repeated processing of identical stable context.,,,,,2,Enable and measure prompt caching for the reusable prefix is the best response because prompt caching avoids repeated processing of identical stable context. Caching helps only when content reuse and invalidation are understood.,Operational Efficiency and Optimization for GenAI Applications
"Output responses average 3,000 tokens although users read only the first 400 and task success is unchanged at 500. Which control should be implemented?",multiple-choice,Increase context window,Incorrect. “Increase context window” does not satisfy the scenario's controlling constraint. Token optimization should be validated against task success. The required response follows from this rule: response limits reduce completion cost when longer output adds no value.,Remove user-success measurement,Incorrect. “Remove user-success measurement” does not satisfy the scenario's controlling constraint. Token optimization should be validated against task success. The required response follows from this rule: response limits reduce completion cost when longer output adds no value.,Use the largest model (without first measuring the component-level bottleneck),Incorrect. “Use the largest model (without first measuring the component-level bottleneck)” does not satisfy the scenario's controlling constraint. Token optimization should be validated against task success. The required response follows from this rule: response limits reduce completion cost when longer output adds no value.,Set response limits and concise output contracts,Correct. This response fits because response limits reduce completion cost when longer output adds no value. Token optimization should be validated against task success.,,,,,4,Set response limits and concise output contracts is the best response because response limits reduce completion cost when longer output adds no value. Token optimization should be validated against task success.,Operational Efficiency and Optimization for GenAI Applications
"Users wait four seconds before seeing any text, although total generation takes five seconds and the client supports incremental rendering. Which change improves perceived latency?",multiple-choice,Disable connection reuse,Incorrect. “Disable connection reuse” does not satisfy the scenario's controlling constraint. User-perceived latency differs from total completion time. The required response follows from this rule: response streaming reduces time to first useful output.,Run retrieval after generation,Incorrect. “Run retrieval after generation” does not satisfy the scenario's controlling constraint. User-perceived latency differs from total completion time. The required response follows from this rule: response streaming reduces time to first useful output.,Stream tokens end to end,Correct. This response fits because response streaming reduces time to first useful output. User-perceived latency differs from total completion time.,Increase maximum output length (without first measuring the component-level bottleneck),Incorrect. “Increase maximum output length (without first measuring the component-level bottleneck)” does not satisfy the scenario's controlling constraint. User-perceived latency differs from total completion time. The required response follows from this rule: response streaming reduces time to first useful output.,,,,,3,Stream tokens end to end is the best response because response streaming reduces time to first useful output. User-perceived latency differs from total completion time.,Operational Efficiency and Optimization for GenAI Applications
"A model produces deterministic product-code extraction, yet temperature is 0.9 and output varies across retries. What should be changed?",multiple-choice,Use longer creative examples,Incorrect. “Use longer creative examples” does not satisfy the scenario's controlling constraint. Inference parameters should match the application's creativity tolerance. The required response follows from this rule: deterministic extraction benefits from low randomness and output contracts.,Lower randomness parameters and enforce structured validation,Correct. This response fits because deterministic extraction benefits from low randomness and output contracts. Inference parameters should match the application's creativity tolerance.,Increase top-p,Incorrect. “Increase top-p” does not satisfy the scenario's controlling constraint. Inference parameters should match the application's creativity tolerance. The required response follows from this rule: deterministic extraction benefits from low randomness and output contracts.,Remove schema checks (to use one operating strategy for every request),Incorrect. “Remove schema checks (to use one operating strategy for every request)” does not satisfy the scenario's controlling constraint. Inference parameters should match the application's creativity tolerance. The required response follows from this rule: deterministic extraction benefits from low randomness and output contracts.,,,,,2,Lower randomness parameters and enforce structured validation is the best response because deterministic extraction benefits from low randomness and output contracts. Inference parameters should match the application's creativity tolerance.,Operational Efficiency and Optimization for GenAI Applications
A customer assistant repeatedly computes answers for immutable public FAQs but personalization is added only in the final sentence. Which design can reduce latency safely?,multiple-choice,Remove authorization checks,Incorrect. “Remove authorization checks” does not satisfy the scenario's controlling constraint. Precomputation is safe only for content whose context is truly invariant. The required response follows from this rule: separate stable reusable work from user-specific generation.,Cache the full personalized answer for all users,Incorrect. “Cache the full personalized answer for all users” does not satisfy the scenario's controlling constraint. Precomputation is safe only for content whose context is truly invariant. The required response follows from this rule: separate stable reusable work from user-specific generation.,Always invoke the largest model twice (to avoid workload-aware routing and capacity decisions),Incorrect. “Always invoke the largest model twice (to avoid workload-aware routing and capacity decisions)” does not satisfy the scenario's controlling constraint. Precomputation is safe only for content whose context is truly invariant. The required response follows from this rule: separate stable reusable work from user-specific generation.,Precompute or cache the stable FAQ portion and generate only personalized content,Correct. This response fits because separate stable reusable work from user-specific generation. Precomputation is safe only for content whose context is truly invariant.,,,,,4,Precompute or cache the stable FAQ portion and generate only personalized content is the best response because separate stable reusable work from user-specific generation. Precomputation is safe only for content whose context is truly invariant.,Operational Efficiency and Optimization for GenAI Applications
"Executives see cost and uptime, while engineers cannot trace prompt version, model route, retrieval latency, or tool failures for one request. What should observability add?",multiple-choice,Only more aggregate CPU dashboards,Incorrect. “Only more aggregate CPU dashboards” does not satisfy the scenario's controlling constraint. Aggregate infrastructure metrics cannot isolate application failure modes. The required response follows from this rule: GenAI observability needs request-level model retrieval prompt and tool context.,A weekly manual incident summary,Incorrect. “A weekly manual incident summary” does not satisfy the scenario's controlling constraint. Aggregate infrastructure metrics cannot isolate application failure modes. The required response follows from this rule: GenAI observability needs request-level model retrieval prompt and tool context.,Correlated end-to-end traces with GenAI-specific dimensions,Correct. This response fits because GenAI observability needs request-level model retrieval prompt and tool context. Aggregate infrastructure metrics cannot isolate application failure modes.,Raw prompts in public logs (to avoid workload-aware routing and capacity decisions),Incorrect. “Raw prompts in public logs (to avoid workload-aware routing and capacity decisions)” does not satisfy the scenario's controlling constraint. Aggregate infrastructure metrics cannot isolate application failure modes. The required response follows from this rule: GenAI observability needs request-level model retrieval prompt and tool context.,,,,,3,Correlated end-to-end traces with GenAI-specific dimensions is the best response because GenAI observability needs request-level model retrieval prompt and tool context. Aggregate infrastructure metrics cannot isolate application failure modes.,Operational Efficiency and Optimization for GenAI Applications
"A vector store remains available after a source-format change, but retrieval recall quietly falls and grounded answers omit relevant passages. Which monitoring addition would detect this failure?",multiple-choice,Data quality and retrieval effectiveness checks using golden queries,Correct. This response fits because vector operations require quality monitoring as well as infrastructure health. Availability does not prove useful retrieval.,Only AWS billing alarms,Incorrect. “Only AWS billing alarms” does not satisfy the scenario's controlling constraint. Availability does not prove useful retrieval. The required response follows from this rule: vector operations require quality monitoring as well as infrastructure health.,Only model temperature logs,Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: vector operations require quality monitoring as well as infrastructure health. Availability does not prove useful retrieval.,Only cluster CPU monitoring (without first measuring the component-level bottleneck),Incorrect. “Only cluster CPU monitoring (without first measuring the component-level bottleneck)” does not satisfy the scenario's controlling constraint. Availability does not prove useful retrieval. The required response follows from this rule: vector operations require quality monitoring as well as infrastructure health.,,,,,1,Data quality and retrieval effectiveness checks using golden queries is the best response because vector operations require quality monitoring as well as infrastructure health. Availability does not prove useful retrieval.,Operational Efficiency and Optimization for GenAI Applications
A summarization model scores well on fluency but omits contractual obligations that human reviewers consider critical. Which evaluation dimensions must be added?,multiple-choice,Only output length (without a task-specific error analysis),Incorrect. “Only output length (without a task-specific error analysis)” does not satisfy the scenario's controlling constraint. A readable answer can still fail the business task. The required response follows from this rule: GenAI evaluation must measure task-specific correctness beyond fluency.,Only endpoint availability,Incorrect. “Only endpoint availability” does not satisfy the scenario's controlling constraint. A readable answer can still fail the business task. The required response follows from this rule: GenAI evaluation must measure task-specific correctness beyond fluency.,Factual coverage and omission severity against authoritative references,Correct. This response fits because GenAI evaluation must measure task-specific correctness beyond fluency. A readable answer can still fail the business task.,Only grammar quality,Incorrect. “Only grammar quality” does not satisfy the scenario's controlling constraint. A readable answer can still fail the business task. The required response follows from this rule: GenAI evaluation must measure task-specific correctness beyond fluency.,,,,,3,Factual coverage and omission severity against authoritative references is the best response because GenAI evaluation must measure task-specific correctness beyond fluency. A readable answer can still fail the business task.,"Testing, Validation, and Troubleshooting"
"A team uses thumbs-up and thumbs-down ratings to tune its assistant, but mostly satisfied power users submit feedback while infrequent and dissatisfied users rarely respond. Which evaluation risk must it address?",multiple-choice,User feedback is always representative,Incorrect. “User feedback is always representative” does not satisfy the scenario's controlling constraint. User-centered evaluation needs context annotation and representative collection. The required response follows from this rule: user feedback must be interpreted with sampling and participation bias in mind.,Feedback selection bias can misrepresent overall quality,Correct. This response fits because user feedback must be interpreted with sampling and participation bias in mind. User-centered evaluation needs context annotation and representative collection.,The issue can be fixed by increasing temperature,Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: user feedback must be interpreted with sampling and participation bias in mind. User-centered evaluation needs context annotation and representative collection.,More ratings automatically remove bias,Incorrect. “More ratings automatically remove bias” does not satisfy the scenario's controlling constraint. User-centered evaluation needs context annotation and representative collection. The required response follows from this rule: user feedback must be interpreted with sampling and participation bias in mind.,,,,,2,Feedback selection bias can misrepresent overall quality is the best response because user feedback must be interpreted with sampling and participation bias in mind. User-centered evaluation needs context annotation and representative collection.,"Testing, Validation, and Troubleshooting"
An agent calls the correct tools but completes only 60% of customer workflows because it abandons tasks after recoverable errors. Which metric is most useful?,multiple-choice,Model parameter count (because it is easy to automate and compare),Incorrect. “Model parameter count (because it is easy to automate and compare)” does not satisfy the scenario's controlling constraint. Correct individual actions do not prove the workflow achieves its objective. The required response follows from this rule: agent evaluation must measure successful goal completion and tool recovery.,Final response word count,Incorrect. “Final response word count” does not satisfy the scenario's controlling constraint. Correct individual actions do not prove the workflow achieves its objective. The required response follows from this rule: agent evaluation must measure successful goal completion and tool recovery.,ROUGE only,Incorrect. “ROUGE only” does not satisfy the scenario's controlling constraint. Correct individual actions do not prove the workflow achieves its objective. The required response follows from this rule: agent evaluation must measure successful goal completion and tool recovery.,End-to-end task completion with error-recovery breakdown,Correct. This response fits because agent evaluation must measure successful goal completion and tool recovery. Correct individual actions do not prove the workflow achieves its objective.,,,,,4,End-to-end task completion with error-recovery breakdown is the best response because agent evaluation must measure successful goal completion and tool recovery. Correct individual actions do not prove the workflow achieves its objective.,"Testing, Validation, and Troubleshooting"
"Executives need to compare three models, while engineers need detailed failure examples and compliance needs audit evidence. Which reporting design fits?",multiple-choice,One raw log export for every audience (before calibration against representative human review),Incorrect. “One raw log export for every audience (before calibration against representative human review)” does not satisfy the scenario's controlling constraint. Different stakeholders need different views of the same governed evidence. The required response follows from this rule: evaluation reporting must communicate appropriate detail without losing traceability.,Only screenshots of sample answers,Incorrect. “Only screenshots of sample answers” does not satisfy the scenario's controlling constraint. Different stakeholders need different views of the same governed evidence. The required response follows from this rule: evaluation reporting must communicate appropriate detail without losing traceability.,Layered dashboards and reports tailored to each stakeholder with traceable source metrics,Correct. This response fits because evaluation reporting must communicate appropriate detail without losing traceability. Different stakeholders need different views of the same governed evidence.,Only an executive average score,Incorrect. “Only an executive average score” does not satisfy the scenario's controlling constraint. Different stakeholders need different views of the same governed evidence. The required response follows from this rule: evaluation reporting must communicate appropriate detail without losing traceability.,,,,,3,Layered dashboards and reports tailored to each stakeholder with traceable source metrics is the best response because evaluation reporting must communicate appropriate detail without losing traceability. Different stakeholders need different views of the same governed evidence.,"Testing, Validation, and Troubleshooting"
"A long document is truncated before the clauses relevant to the user's question, but the UI reports a successful model response. What should be diagnosed first?",multiple-choice,Context-window construction token counts and truncation policy,Correct. This response fits because content loss often originates in context assembly before inference. A successful API response can still represent an application failure.,IAM password age (before calibration against representative human review),Incorrect. “IAM password age (before calibration against representative human review)” does not satisfy the scenario's controlling constraint. A successful API response can still represent an application failure. The required response follows from this rule: content loss often originates in context assembly before inference.,Model card formatting,Incorrect. “Model card formatting” does not satisfy the scenario's controlling constraint. A successful API response can still represent an application failure. The required response follows from this rule: content loss often originates in context assembly before inference.,Endpoint CPU only,Incorrect. “Endpoint CPU only” does not satisfy the scenario's controlling constraint. A successful API response can still represent an application failure. The required response follows from this rule: content loss often originates in context assembly before inference.,,,,,1,Context-window construction token counts and truncation policy is the best response because content loss often originates in context assembly before inference. A successful API response can still represent an application failure.,"Testing, Validation, and Troubleshooting"
Retrieval recall dropped after a new document parser was deployed. Embedding and query models did not change. Which two checks should come first? (Choose two.),multi-select,Compare parsed chunk content before and after the release,Correct. This response fits because parser and chunk regressions should be isolated before unrelated model changes. RAG troubleshooting follows the data path from source to retrieval.,Run golden retrieval queries by parser version,Correct. This response fits because parser and chunk regressions should be isolated before unrelated model changes. RAG troubleshooting follows the data path from source to retrieval.,"Evaluate fluent final answers only and skip retrieval, tool, safety, and recovery measurements","Incorrect. End-to-end fluency cannot identify component failures or establish production safety and resilience. For this scenario, parser and chunk regressions should be isolated before unrelated model changes. RAG troubleshooting follows the data path from source to retrieval.",Increase output tokens,Incorrect. “Increase output tokens” does not satisfy the scenario's controlling constraint. RAG troubleshooting follows the data path from source to retrieval. The required response follows from this rule: parser and chunk regressions should be isolated before unrelated model changes.,Change the generator model immediately,Incorrect. “Change the generator model immediately” does not satisfy the scenario's controlling constraint. RAG troubleshooting follows the data path from source to retrieval. The required response follows from this rule: parser and chunk regressions should be isolated before unrelated model changes.,,,"1,2",Compare parsed chunk content before and after the release and Run golden retrieval queries by parser version are the best responses because parser and chunk regressions should be isolated before unrelated model changes. RAG troubleshooting follows the data path from source to retrieval.,"Testing, Validation, and Troubleshooting"
"An agent occasionally repeats a payment after a timeout. Trace data shows the tool succeeded, but the agent never persisted the result. What is the root cause?",multiple-choice,A vector index error (because it is easy to automate and compare),Incorrect. “A vector index error (because it is easy to automate and compare)” does not satisfy the scenario's controlling constraint. Agent failures often originate in orchestration rather than reasoning. The required response follows from this rule: transactional tool recovery depends on state and idempotency outside the model.,Missing durable operation state and idempotent retry handling,Correct. This response fits because transactional tool recovery depends on state and idempotency outside the model. Agent failures often originate in orchestration rather than reasoning.,Insufficient model creativity,Incorrect. “Insufficient model creativity” does not satisfy the scenario's controlling constraint. Agent failures often originate in orchestration rather than reasoning. The required response follows from this rule: transactional tool recovery depends on state and idempotency outside the model.,Too few output tokens,Incorrect. “Too few output tokens” does not satisfy the scenario's controlling constraint. Agent failures often originate in orchestration rather than reasoning. The required response follows from this rule: transactional tool recovery depends on state and idempotency outside the model.,,,,,2,Missing durable operation state and idempotent retry handling is the best response because transactional tool recovery depends on state and idempotency outside the model. Agent failures often originate in orchestration rather than reasoning.,"Testing, Validation, and Troubleshooting"
