Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A consumer lender wants Claude to read full loan applications — including free-text employment narratives — and output approve or decline directly to applicants, projecting a 60% cost reduction in underwriting. The model matched human underwriter decisions 94% of the time in backtesting. As the reviewing architect, what is the most important change to require before this ships?",multiple-choice,"Raise the agreement threshold to 99% on backtests before launch, since 94% concordance with human underwriters leaves too many divergent decisions at this volume","Tempting because higher accuracy sounds like more safety, but agreement with historical human decisions is the wrong target: if past underwriting embedded bias, 99% concordance reproduces it more faithfully. The concern with automated lending decisions is not error volume but accountability and disparate impact — thresholds on the wrong metric fix neither.",Keep the model as a recommendation engine with human underwriters making final decisions — at minimum on declines — with disparate-impact testing and an applicant appeal path before any launch,"Correct. Credit decisions are consequential determinations about individuals — the category where fully automated adverse decisions are ethically (and in many jurisdictions legally) unacceptable. The required package is structural: human decision authority especially on declines, fairness testing for disparate impact across protected groups before and after launch, and a contestability path so applicants can appeal. This applies the principle that consequential adverse decisions need human accountability.",Ship with the model deciding approvals automatically while routing all declines to a quality-assurance queue for next-business-day review and correction,"Tempting because it seems to focus scrutiny on declines, but next-day review means the applicant already received an adverse decision from a machine with no human accountable at decision time — and reviewed-and-reversed declines still inflict harm and erode trust. Post-hoc QA is monitoring, not the decision authority that consequential determinations require.",Require the model to output a plain-language explanation with every decision so applicants understand the reasons and can correct errors in their applications,"Explanations serve transparency and are worth having, but an explanation attached to a fully automated decline does not make the decline fairer or contestable — a model can fluently justify a biased decision. Transparency is one pillar; without human authority and impact testing it becomes a veneer over unaccountable automation.",,,,,2,"No fully automated adverse decisions on credit — humans decide, fairness is tested, applicants can appeal. Lending is the canonical domain where bias, contestability, and human accountability converge into hard architectural requirements.","Governance, Safety & Risk Management"
"A city housing authority uses a Claude-assisted system to prioritize applicants on its subsidized-housing waitlist, weighing need factors from application documents. A human officer confirms each ranking batch. Applicants who believe their placement is wrong currently have no recourse except reapplying next cycle. An ethics review board examines the system. What gap should the board require the authority to close first?",multiple-choice,"The system lacks a published model card describing the training data, known limitations, and intended use of the prioritization model for public accountability","Tempting because model documentation is a genuine transparency practice, but a model card informs policy audiences — it gives an individual applicant stuck at position 400 no way to understand or challenge their own outcome. Publishing documentation while individuals remain unable to contest decisions is transparency at the wrong altitude.",The officer confirming ranking batches should be rotated quarterly to prevent any individual from developing undue influence over placement outcomes,"Rotation addresses a hypothetical insider-influence risk the review did not surface, and batch confirmation is already a weak control — rotating who performs a weak control does not strengthen it. This is governance choreography that leaves the identified gap, applicant recourse, completely untouched.",Applicants need a contestability mechanism — a way to see the key factors behind their placement and trigger a human re-evaluation with authority to change it,"Correct. Contestability is the missing pillar: when an automated or AI-assisted system materially affects someone's access to housing, the person must be able to learn the principal reasons for their outcome and appeal to a human empowered to correct errors. 'Reapply next cycle' is not recourse. Appeals also serve the institution — they surface systematic errors and bias that internal metrics miss.",The authority should retrain the prioritization model on updated demographic data each year so rankings reflect the city's current population composition,"Tempting because data freshness sounds like fairness maintenance, but retraining on demographic composition neither explains any individual outcome nor provides recourse — and tuning rankings to demographic data without a fairness framework could itself introduce new problems. It answers a question nobody asked while the recourse gap stands.",,,,,3,"People affected by AI-assisted decisions need explanation plus a human appeal that can change the outcome. Contestability turns transparency from a document into a working right, and it doubles as the institution's bias-detection channel.","Governance, Safety & Risk Management"
"At a fintech lender, the head of operations asks an architect for 'an agent that answers every customer email automatically, end to end.' During workflow analysis the architect finds that about 70% of inbound email maps to five templated inquiry types, while the remaining 30% involves disputes and hardship cases with regulatory sensitivity. How should the architect respond to the stated requirement?",multiple-choice,"Scope the agent to full automation as requested, but add a disclaimer to responses on dispute and hardship emails","Tempting because it delivers exactly what was asked and a disclaimer feels like a safeguard, but disclaimers do not mitigate the regulatory risk of automated responses to disputes. It takes the stated want literally instead of examining what the requester actually needs.",Decline the engagement scope until the operations head can produce a written requirements specification for all email types,"Pushing paperwork back to the stakeholder sounds rigorous, but discovery is the architect's job — eliciting and structuring requirements is precisely what the stakeholder is paying for. This avoids the conversation rather than conducting it.",Propose full automation for a 90-day pilot and use the pilot data to decide whether disputes can be included later,"Piloting sounds prudent, but piloting full automation still exposes real dispute and hardship customers to unreviewed automated replies during the pilot. It defers a scoping judgment the workflow analysis already gives you enough evidence to make now.",Probe the underlying goal — likely reducing handling load — and propose automating the templated 70% with human routing for the rest,"Correct. This distinguishes the stated want (automate everything) from the underlying need (reduce handling load), and shapes scope from the workflow data. Automating the high-volume templated majority captures most of the value while keeping regulated edge cases with humans.",,,,,4,"Distinguish stated wants from underlying needs and scope from workflow evidence. Requirement gathering is interpretation, not transcription — the architect converts what stakeholders ask for into what the business measurably needs.",Stakeholder Communication & Lifecycle Management
"An architect is planning the discovery phase for a Claude-based returns-processing assistant at a national retailer. The sponsor has allotted three weeks before a design review with executives, and the architect must choose where to focus limited discovery time. Which two activities should take priority? (Choose two.)",multi-select,Building a lightweight prototype on sample data so executives see momentum at the design review,"Tempting because prototypes create visible momentum, but a prototype built before the problem and workflow are understood demonstrates the wrong thing convincingly. It also sets executive expectations from a demo rather than from evidence, a debt that comes due at pilot time.",Identifying the specific business metric the assistant must move and how it is currently measured,"Correct. Anchoring the engagement to a specific, currently-measured business metric — cost per return, cycle time, agent handling minutes — gives every later design and evaluation decision an objective target. Without it, the design review becomes a matter of taste.",Selecting the Claude model and architectural pattern early so engineering can begin environment setup,"Model and pattern selection are design-phase outputs that depend on what discovery finds — volume, latency needs, data shape, and risk tolerance. Choosing them now is solution-before-problem sequencing, and 'saving time' this way usually costs a redesign later.","Mapping the current returns workflow end to end, including exception paths and where the needed data lives","Correct. Workflow and data mapping reveals what the assistant must actually do, where the exceptions are, and whether the data to support automation exists and is reachable. Exception paths are where returns processes hide their cost, so skipping them scopes the easy 80% and misses the value.",,,,,"2,4",Discovery prioritizes the target metric and the real workflow over early building. Structured discovery front-loads the two facts — what to move and what exists today — that every downstream lifecycle phase depends on.,Stakeholder Communication & Lifecycle Management
"At a SaaS company, the product director asks the architect whether the support-ticket classifier can move from a large Claude model to a smaller, cheaper one. The architect believes the smaller model is 'probably fine' based on general experience with similar workloads. The director wants an answer at Thursday's roadmap meeting. How should the architect handle the communication?",multiple-choice,"Recommend the smaller model on Thursday, framed as a reversible decision that can be rolled back if quality complaints appear","Tempting because reversibility genuinely lowers decision stakes, but 'roll back on complaints' uses customers as the eval set and support tickets as the metric pipeline. Misclassification often degrades silently, so the complaint signal arrives late or never.","Run both models against the existing eval set and present the measured accuracy, cost, and latency deltas as the basis for the decision","Correct. This applies the principle of quantifying trade-offs instead of asserting them: an eval run converts 'probably fine' into measured deltas the director can actually weigh. Two days is enough to run an existing eval set, and the numbers make Thursday's decision defensible rather than anecdotal.","Recommend keeping the larger model, since classification quality issues are harder to detect than cost overruns","Tempting because it sounds risk-aware, but it answers a measurable question with a defensive default and denies the business a legitimate cost saving without evidence either way. Caution that skips measurement is still guessing — just in the expensive direction.",Present the trade-off qualitatively on Thursday — cheaper but somewhat less capable — and let the director weigh the balance,"Handing the director a vague 'cheaper but less capable' framing looks like respecting their authority, but qualitative trade-offs cannot be weighed — how much cheaper, how much less capable? It delegates the decision while withholding the information needed to make it.",,,,,2,Quantify trade-offs with eval evidence instead of communicating vague directional claims. Trade-off communication is only as good as the measurements behind it; numbers turn opinions into decisions stakeholders can own.,Stakeholder Communication & Lifecycle Management
"A public-sector agency's architect must communicate a major decision — routing citizen inquiries through a single-agent workflow rather than the multi-agent design the vendor originally pitched — to an audience that includes the agency director, the engineering team, and an oversight auditor. Which two practices will make this communication effective? (Choose two.)",multi-select,"Support the recommendation with measured comparisons — accuracy, cost per inquiry, failure modes — rather than qualitative preference","Correct. Quantified evidence is what makes a decision communicable across audiences with different stakes: the director sees cost and risk, engineers see the technical justification, and the auditor sees due diligence. Preference-based rationale satisfies none of them.",Deliver one uniform presentation to all three audiences so no group can claim they received a different story,"Uniformity sounds fair, but consistent substance does not require identical framing — the director, engineers, and auditor need different levels of depth on the same facts. One-size presentations typically land at the wrong altitude for everyone at once.","Capture the decision in a written record that documents the rejected multi-agent option and the reasoning, available to the auditor","Correct. A written decision record with the rejected alternative and rationale serves the engineering team's future questions and gives the auditor exactly the traceability oversight requires. In public-sector work, undocumented architectural reversals of a vendor pitch invite procurement scrutiny.",Emphasize the strengths of the chosen design and omit its limitations to prevent the director from losing confidence,"Omitting limitations is tempting when confidence feels fragile, but it is over-promising by curation, and an auditor's role is precisely to find what was left out. Directors keep confidence in architects who surface limitations with mitigations, and lose it in those caught hiding them.",,,,,"1,3",Communicate decisions with quantified evidence and a durable written record of alternatives. Effective decision communication pairs measurement with documentation so the reasoning survives scrutiny from every audience it must serve.,Stakeholder Communication & Lifecycle Management
"A public records office is procuring a Claude-based system to extract structured data from scanned historical filings. The procurement lead states that the winning solution 'must guarantee 100% extraction accuracy, since these are legal records.' Eval runs on sample filings show 93–96% field-level accuracy depending on scan quality. How should the architect set expectations?",multiple-choice,Commit to 100% on machine-readable filings and carve scanned documents out of the accuracy guarantee,"Segmenting the guarantee is tempting because clean digital documents do extract well, but 100% is still not an honest commitment for any LLM extraction path — edge cases exist in machine-readable filings too. It preserves an impossible number by shrinking its scope rather than correcting it.",Propose deferring the accuracy commitment until a larger evaluation across the full archive produces a more definitive figure,"A bigger eval is tempting because more data feels more definitive, but no evaluation size will ever produce a defensible 100%, so the deferral just postpones the same hard conversation. It reads as diligence while actually avoiding the expectation reset the procurement lead needs now.","Present the measured accuracy range and propose a workflow where low-confidence extractions route to human verification, achieving the legal-grade outcome end to end","Correct. This applies the principle of setting accuracy expectations as measured ranges and designing the workflow around residual error: the automated layer delivers 93–96%, and confidence-routed human verification carries the output to the legal standard. The system, not the model alone, meets the requirement.","Recommend the office drop the AI approach for legal records, since no LLM system can meet a 100% accuracy requirement","Walking away is tempting as the 'honest' answer, but it treats the stated want (a model that never errs) as the actual need (records that are reliably correct). The need is achievable with a human-in-the-loop design; abandoning the engagement forfeits real value to avoid an expectations conversation.",,,,,3,Set accuracy expectations as evidenced ranges and design the workflow to absorb residual error. Expectation alignment often means redirecting an impossible demand on the model into an achievable requirement on the end-to-end system.,Stakeholder Communication & Lifecycle Management
"Two weeks after a fintech's Claude-based KYC-screening assistant enters pilot with strong early results, the delighted COO proposes removing the human review step entirely 'since the AI clearly works,' and expanding from the pilot's 50 analysts to the full 800-person operation next month. How should the architect manage this enthusiasm?",multiple-choice,"Agree to the expansion but keep human review, presenting the reviewer layer as permanent regardless of future results","Holding the review layer as permanently untouchable is tempting because it feels safely conservative, but 'never, regardless of evidence' is as unanchored as the COO's 'now, because two good weeks.' It also accepts a 16x expansion without gates, which is the riskier half of the proposal.",Support removing human review for the pilot's low-risk case categories while expanding the pilot population gradually,"Partial concession is tempting because it looks like balanced pragmatism, but two weeks of pilot data is too thin a base to remove oversight from any regulated screening category. It negotiates the safeguard away by degrees instead of anchoring changes to evidence.","Ask the compliance team to rule on the proposal, since KYC oversight requirements are ultimately their call rather than the architect's","Compliance absolutely has a voice, but routing the whole question there is deferral, not expectation management — the architect owns the evidence framework that tells compliance whether the system's performance supports a change. Punting also leaves the COO's timeline expectations unaddressed.",Welcome the confidence but tie both changes to pre-agreed evidence gates — sustained quality thresholds over a defined window and volume — before either is approved,"Correct. This applies evidence-gated expectation management: overexcitement is handled the same way as disappointment, by returning to pre-agreed measures. Sustained quality over a defined window and volume becomes the objective trigger for scaling and for revisiting oversight, converting enthusiasm into a plan rather than a leap.",,,,,4,"Manage overexcitement like disappointment — tie changes to pre-agreed evidence gates, not sentiment. Expectation alignment cuts both ways; stakeholder euphoria after early wins is as dangerous to a deployment as stakeholder disillusionment.",Stakeholder Communication & Lifecycle Management
"A hospital's IT operations team will assume support for a Claude-based patient-message triage system after go-live. In the readiness review, the ops lead asks: 'When triage quality drops at 2 a.m., what exactly do my people do?' The architect has delivered architecture diagrams and an API reference, and the ops team has no LLM experience. What deliverable is missing?",multiple-choice,A service catalog entry defining severity levels and response-time commitments for triage-system incidents,"A service catalog entry is tempting because it formalizes the support obligation, but severity definitions and SLAs describe how fast to respond, not what to actually do. The ops lead's question is about actions at 2 a.m., and a catalog entry answers a different question.",A training program to build the operations team's LLM fundamentals before they take on support duties,"Training is tempting because the team's LLM inexperience is real, but general fundamentals do not tell anyone which dashboard to check or when to flip to fallback routing for this system. Runbooks are precisely the tool that lets a team operate a system they did not build.","An automated alerting pipeline that pages the engineering team directly, bypassing operations for model-quality issues","Bypassing ops is tempting because engineers understand the system best, but it makes the builders a permanent 2 a.m. dependency and leaves the designated support team unable to execute even safe interim measures. It avoids enabling operations rather than accomplishing it.","A runbook mapping observable symptoms to diagnostic steps, safe interim actions such as fallback routing, and escalation criteria","Correct. This applies the runbook principle: operational documentation translates the architect's diagnostic knowledge into symptom-to-action procedures — what degraded quality looks like, what to check, what safe mitigations exist, and when to escalate. It is written before handoff, because incidents do not wait.",,,,,4,Runbooks convert the architect's diagnostic knowledge into actions an unfamiliar team can execute. Implementation guidance includes operating guidance; a system is not truly handed off until the team supporting it knows what to do when it misbehaves.,Stakeholder Communication & Lifecycle Management
"A retail conglomerate's CTO tells the newly engaged architect: 'We already know what we need — an assistant that helps store managers with inventory questions. Skip the discovery phase, we're paying for design and build.' The architect has seen only a two-paragraph project brief. How should the architect handle the phase question?",multiple-choice,"Honor the client's framing and begin design, treating the first design review as the checkpoint where any requirement gaps will surface","Deferring to the client is tempting because they are paying and sound certain, but a design review catches gaps in the design, not gaps in the problem definition beneath it. Requirement flaws discovered at review time have already shaped weeks of work in the wrong direction.","Propose a timeboxed discovery — one to two weeks — to verify the metric, workflow, and data assumptions the brief leaves open, framed as de-risking the build","Correct. This applies lifecycle-phase discipline with proportionality: discovery can compress when prior knowledge is strong, but it cannot be skipped, because design quality is bounded by requirement quality. A timeboxed verification of metric, workflow, and data assumptions — sold as de-risking — respects both the phase and the client's urgency.","Insist on the standard full discovery phase, since abbreviating the methodology compromises the quality the client is paying for","Insisting on the full standard process is tempting as methodological integrity, but rigidity invites the client to see discovery as consultant ritual rather than value. Phases exist for their outputs, not their durations; a leaner discovery that secures the same outputs serves the client better and preserves the relationship.","Begin design while running discovery interviews in parallel, folding any findings into the architecture as they arrive","Parallel design-and-discovery is tempting because it looks like progress on both fronts, but design decisions made before findings arrive anchor the architecture — late-arriving discoveries then face a built-in bias toward whatever is already drawn. Sequencing exists precisely to keep evidence ahead of commitment.",,,,,2,"Compress lifecycle phases under pressure, but never skip the outputs they exist to produce. Lifecycle management is about ensuring each phase's essential outputs exist before the next phase consumes them, whatever the calendar looks like.",Stakeholder Communication & Lifecycle Management
"A retail company's Claude-based customer-email assistant, designed two years ago around pre-sale product questions, has declined from 91% to 78% resolution. The team has shipped four rounds of prompt tuning in six months; each recovered two or three points that eroded again within weeks. Analysis shows over half of today's inquiries concern post-purchase issues — orders, refunds, delivery — which the original retrieval corpus and workflow never covered. What should the architect conclude?",multiple-choice,The tuning cycles were too shallow — a systematic prompt overhaul addressing post-purchase intents should precede any larger intervention,"One more, bigger tuning pass is tempting because tuning is cheap and familiar, but no prompt revision can make the system retrieve post-purchase knowledge its corpus does not contain or execute order-status lookups its workflow never included. Four fade-out cycles are evidence the fix is below the prompt layer.","The model has drifted with successive version updates, and pinning or upgrading the model should be evaluated before architectural work","Model drift is a real phenomenon worth checking, but the analysis already identifies a sufficient cause: half the traffic falls outside the designed scope. Reaching for a model explanation over the documented workload shift is looking for the problem where the tools are easiest.","The workload has shifted outside the original design's assumptions, so this is a signal to re-enter design with the new inquiry mix as a requirement","Correct. This applies the tune-versus-redesign principle: repeated tuning that decays while the workload's composition moves outside original design assumptions is the classic signal to revisit design. The lifecycle loops back — the new inquiry mix becomes a discovery input, and the corpus and workflow get redesigned around it.",Resolution rate has become the wrong success metric for a mixed workload and should be redefined before further changes are judged against it,"Re-examining metrics is tempting because mixed workloads do complicate measurement, but redefining the metric would improve the number without helping a single customer with a refund. The metric is faithfully reporting a real capability gap; changing it treats the messenger.",,,,,3,"Recurring fixes that decay under a shifted workload signal redesign, not more tuning. The iteration phase includes knowing its own limits — recognizing when accumulated change has invalidated design assumptions and the lifecycle must loop back.",Stakeholder Communication & Lifecycle Management
"At a retail company, three squads share a monorepo and all use Claude Code. Each squad has invented its own local setup: different personal permission settings, private prompt snippets, and one squad's hand-rolled shell aliases for common agent tasks. New hires get inconsistent behavior depending on whose laptop they pair on, and a recent incident occurred when one squad's loose permissions let the agent modify a shared CI script. What should the architect recommend?",multiple-choice,"Standardize the baseline in version control: a shared CLAUDE.md, project-level settings.json with permission rules, and team slash commands, leaving personal settings only for individual preferences","Correct. Claude Code distinguishes shared project settings (checked into the repo and applied to everyone) from user settings (personal). Putting the memory file, permission policy, and reusable slash commands in version control eliminates drift, makes onboarding deterministic, and closes the loose-permissions gap that caused the incident.",Document each squad's current setup in the engineering wiki so new hires can replicate whichever configuration their squad uses,"Tempting because documentation feels like standardization, but it codifies the drift instead of eliminating it — three documented setups is still three setups. Wikis also rot silently, whereas configuration in the repo is enforced by the tool itself on every session.",Designate the squad with the most mature setup as the standard and have the other squads copy its members' local configuration files by hand,"Tempting because it picks a single standard, but hand-copying local files is a one-time sync with no mechanism to stay aligned; the squads will drift apart again within weeks. The fix is a shared source of truth the tool reads, not a manual replication ritual.",Restrict Claude Code usage to senior engineers until every squad completes training on safe configuration practices,"Tempting because training and access control sound prudent after an incident, but this treats a configuration-governance problem as a people problem. Restricting users reduces the productivity benefit without fixing the root cause: nothing in the environment enforced a consistent, safe baseline.",,,,,1,Configuration in version control beats configuration in people's heads. Eliminating per-developer configuration drift is central to operating agentic developer tools at team scale.,Developer Productivity & Operational Enablement
"A fintech CTO announces that every engineer must use AI coding tools daily and asks the platform architect to 'drive adoption to 100% within a quarter.' The architect's own analysis shows the org's delivery is actually bottlenecked on code review: median PR wait time is 2.5 days, while coding itself is not the constraint. How should the architect proceed?",multiple-choice,"Redirect the effort toward the review bottleneck first, for example AI-assisted first-pass review to shrink PR wait time, and let adoption grow from demonstrated wins",Correct. This is workflow-first adoption: identify the real constraint in the delivery pipeline and apply the tooling there. Accelerating code generation when review is the bottleneck just deepens the review queue; attacking PR wait time produces measurable wins that make the broader rollout credible.,"Comply with the mandate and roll out the tools org-wide, since executive sponsorship is rare and broad usage will surface valuable use cases organically","Tempting because executive sponsorship is genuinely valuable and shouldn't be squandered, but a tool-first mandate detached from a real bottleneck tends to produce shallow, checkbox usage. Adoption percentage would rise while delivery outcomes stay flat, ultimately discrediting the initiative.",Run a formal tool evaluation comparing several AI coding assistants on code-generation benchmarks before committing the org to one,"Tempting because rigorous evaluation sounds diligent, but it evaluates the wrong dimension: generation benchmarks are irrelevant when generation is not the constraint. This is analysis effort spent before asking the more basic question of which workflow problem needs solving.","Focus the rollout on the teams with the heaviest coding workload, since they will realize the largest productivity gains from faster code generation","Tempting because it targets heavy coders, but speeding up the non-bottleneck stage of a pipeline does not increase throughput — it increases work-in-progress piling up at review. Theory-of-constraints reasoning says improvement anywhere but the bottleneck is largely wasted.",,,,,1,"Target the workflow bottleneck, not tool adoption for its own sake. Workflow-first adoption is the core discipline separating productive AI enablement from mandate-driven tool rollouts.",Developer Productivity & Operational Enablement
"At a SaaS company, every squad has developed its own way of prompting Claude Code for release-notes drafting, migration-script generation, and dependency-upgrade checks. Results vary widely: some developers get excellent output from refined personal prompts, others get poor results from ad-hoc ones, and the good prompts leave when their authors change teams. The platform lead wants these workflows to produce consistent results org-wide. What should they do?",multiple-choice,Collect the best personal prompts into a shared wiki page of prompt templates that developers can copy into their sessions,"Tempting because it captures the knowledge, but a wiki adds a manual find-copy-paste step that developers skip under deadline pressure, and pasted copies fork and drift from the source. Knowledge stored outside the tool's execution path decays into documentation nobody uses.",Hold a prompt-engineering workshop so every developer learns to write prompts as effective as the top performers' versions,"Tempting because skill-building has value, but it aims to replicate expertise in every head rather than encode it once in the system. Training fades, new hires arrive untrained, and the org remains dependent on individual prompting ability for what should be a standardized workflow.",Have the top prompt authors pair with weaker prompters during these tasks until quality evens out across the squads,"Tempting because pairing transfers tacit knowledge well, but it is a slow, unscalable transmission mechanism for what is fundamentally a reusable artifact. The refined prompt can simply be captured and shared as executable configuration instead of being re-taught person by person.","Package the proven workflows as custom slash commands and Skills checked into the repos, so anyone invokes the refined version directly in the tool","Correct. Custom slash commands and Skills turn refined prompts and multi-step procedures into named, version-controlled workflows invoked directly inside Claude Code. The best-known method becomes the default method for everyone, survives team changes, and improves through normal code review.",,,,,4,"Capture proven workflows as executable, version-controlled commands. Converting individual prompting expertise into shared tool-level workflows is how teams compound productivity gains.",Developer Productivity & Operational Enablement
"During a checkout outage at a retail company, an on-call engineer asks Claude Code to analyze the failing service. It identifies a plausible race condition in the inventory-reservation path and produces a patch. The diff looks clean, the explanation is coherent, and the incident commander is pressing to restore service quickly. What should the engineer do next?",multiple-choice,"Deploy the patch to production immediately, since the explanation is coherent and every minute of checkout downtime costs revenue","Tempting because downtime pressure is real and the fix looks right, but a coherent explanation is not evidence — models produce fluent, confident analyses that are sometimes wrong, and an unverified patch can convert one outage into two. Plausibility is not verification.","First reproduce the failure with a test, confirm the patch makes that test pass, and run the existing suite before deploying","Correct. A reproducing test converts the AI's hypothesis into checkable evidence: if the test captures the failure and the patch makes it pass without breaking the suite, the fix is verified rather than trusted. Verify AI-suggested fixes empirically before they touch production.",Ask the assistant to re-derive its analysis in a fresh session and deploy if the second run reaches the same root cause,"Tempting because independent agreement feels like validation, but a second model run can share the same blind spot and confidently converge on the same wrong root cause. Model self-consistency is not ground truth; only the actual system's behavior is.","Reject the AI-generated patch and have a senior engineer write an equivalent fix by hand, since incident fixes need human authorship","Tempting because human authorship feels safer, but who typed the patch is irrelevant to whether it is correct — a hand-written fix deployed without a reproducing test carries the same risk. This substitutes provenance for verification and wastes time re-deriving work that only needed testing.",,,,,2,"Verify the fix against the reproduced failure, not the explanation. Empirical verification of AI-proposed fixes is the discipline that makes AI-assisted debugging production-safe.",Developer Productivity & Operational Enablement
