Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Kenji, brand manager at a craft brewery, maintains a Project for the team's social-media copy. A teammate wants to paste this month's seasonal-release tasting notes and launch dates directly into the standing project instructions so the campaign 'gets top priority.' How should Kenji handle campaign-specific material?",multiple-choice,"Add the campaign details to the instructions as proposed, since instructions are the most reliably followed part of a Project","Tempting because instructions are reliably applied, but that is exactly the danger: October's tasting notes would keep steering every draft long after the launch, and the instructions become a graveyard of expired campaigns someone must remember to clean out.","Add the details to the instructions and also require them in every prompt, so the campaign cannot be missed either way","Tempting because double coverage sounds safe, but it duplicates temporary content in two places that will fall out of sync, and it still plants expiring material in the standing configuration. Redundancy of a mistake is not a safeguard.","Keep all campaign information away from the Project entirely, since Projects should contain only permanent material","Tempting as a tidy rule, but it overshoots: campaign material has a legitimate place in the Project as a clearly dated knowledge file, or simply in the prompt for the chats that need it. The point is separating durable from temporary, not banning the temporary.",Keep durable brand-voice rules in the instructions and supply campaign specifics in the chat prompt or a dated knowledge file,"Correct. Instructions should carry what is true of every output — brand voice, audience, format — while time-boxed specifics travel with the task, in the prompt or a dated knowledge file. That keeps the standing configuration clean when the campaign ends.",,,,,4,"Instructions hold durable defaults: brand-voice rules belong in the standing configuration, while seasonal tasting notes and launch dates travel with the individual prompt or a dated knowledge file that is easy to retire.",Configuration and Knowledge Management
"Freya, PMO analyst at a construction firm, spent the weekend overhauling her team Project — rewriting the instructions and swapping several knowledge files. On Monday teammates complain that outputs 'suddenly changed,' and one has concluded Claude is broken. Which two practices should Freya adopt for this and future updates? (Choose two.)",multi-select,"Announce configuration changes to the Project's users, covering what changed, why, and what differences to expect","Correct. A configuration is shared infrastructure: when its behavior changes, the people who depend on it need to know what changed and why. Informing users converts a confusing shift into an expected one and preempts the 'Claude is broken' diagnosis.","Quietly roll back the entire overhaul, since a configuration a team relies on should never be changed","Tempting because the rollback would end Monday's complaints, but freezing a configuration forever guarantees it goes stale — the opposite of maintenance. The overhaul was presumably needed; the failure was communication, so fix that rather than undoing the work.",Keep a brief change log of configuration updates so shifts in output behavior can be traced to their cause,"Correct. A change log gives configuration updates a memory: when outputs shift, anyone can check what was edited and when, separating real regressions from expected consequences of an update. It is the lightweight record that makes shared configurations maintainable.",Tell teammates that output variation is inherent randomness in the technology and requires no explanation,"Tempting because outputs do vary run to run, but Monday's shift has a specific, known cause — Freya's overhaul — and attributing it to randomness is simply untrue. Misinforming users erodes the trust the configuration needs to be useful.",,,,,"1,3","Communicate configuration changes and keep a change log: telling users what changed and why turns a mysterious behavior shift into an expected one, and the log lets future shifts be traced to their cause.",Configuration and Knowledge Management
Diego works in operations at a retail bank whose AI policy permits Claude for internal productivity tasks but prohibits AI-driven decisions affecting customer accounts. Which two of the following use cases are appropriate under this policy? (Choose two.),multi-select,Summarizing newly published regulatory guidance into an internal awareness briefing that the compliance team verifies before circulation,"Correct. Summarizing public guidance for internal awareness, with verification by the accountable team before circulation, is squarely within 'internal productivity' — the human check handles the accuracy risk, and no customer-affecting decision is delegated.",Brainstorming ways to streamline the branch-opening checklist his team maintains internally,Correct. Brainstorming improvements to an internal checklist is low-stakes ideation about the team's own process — a textbook internal productivity use with no customer data or customer-affecting decision involved.,Having Claude decide which flagged transactions to close as false positives so analysts only see the remainder,"Tempting because it reduces analyst workload dramatically, but closing flagged transactions is a decision that directly affects customer accounts and risk controls, which the policy explicitly prohibits delegating. Efficiency does not override the policy line.",Generating personalized investment recommendations that relationship managers forward directly to clients,"Tempting because managers forward the output, but a pass-through send is not meaningful review, and personalized investment advice is a regulated, customer-affecting output. This fails both the policy test and the human-accountability test.",,,,,"1,2","Policy lines define the boundary, not efficiency gains: internal summarization and brainstorming fit the bank's policy, while delegating transaction decisions or client-bound advice crosses the customer-impact line it draws.","Governance, Risk, and Responsible Use"
"Callum, regional manager at a fitness-club chain, is screening ideas his club managers submitted for using Claude. Company policy allows AI for internal productivity work with human review. Which two ideas are appropriate to approve? (Choose two.)",multi-select,Brainstorming member-engagement campaign concepts that the marketing team will evaluate and develop,"Correct. Ideation for internal evaluation is a low-stakes, high-value use: the output is raw material for humans to judge, no member data or member-affecting decision is involved, and review is built into the next step of the process.",Powering a front-desk kiosk that gives members personalized injury-recovery guidance on demand,"Tempting because self-service guidance scales beautifully, but injury recovery is health advice to individuals — confident errors could cause real physical harm, and no clinician or human reviewer stands between the model and the member. This is a classic inappropriate deployment.",Summarizing anonymized member-survey responses into themes for his review before planning changes,"Correct. Summarizing anonymized feedback into themes for a manager's review is internal productivity work squarely within policy: the data is de-identified, the output informs rather than decides, and Callum remains accountable for what happens next.",Ranking personal trainers for contract non-renewal based on Claude's reading of their session notes,"Tempting because it promises objectivity in an awkward decision, but terminating contracts is a consequential judgment about people — delegating it to an AI ranking removes the human accountability and fairness scrutiny such decisions require.",,,,,"1,3","Approve internal assistance and reject the rest: brainstorming and anonymized-feedback summarization keep humans deciding, while unreviewed injury guidance and AI-ranked terminations put member safety and livelihoods behind a tool.","Governance, Risk, and Responsible Use"
"Viktor, training coordinator at a pharmaceutical company, is proposing Claude use cases for the commercial-training department. The industry's promotional and medical communications are tightly regulated. Which proposal is the most appropriate?",multiple-choice,Generating new statements about a drug's efficacy for sales representatives to use in physician conversations,"Tempting because fresh sales language is always in demand, but efficacy claims are among the most regulated statements a pharmaceutical company makes — each must trace to approved evidence and clear medical-legal review. Generating new claims outside that process is a compliance breach waiting to be spoken aloud.",Drafting responses to physicians' clinical questions that are sent out without medical-affairs review,"Tempting because response drafting is a natural strength, but clinical answers to physicians influence patient care and are regulated communications; sending them without medical-affairs review removes the exact control that makes such correspondence defensible.",Turning already-approved training materials into practice quizzes that trainers review before use,"Correct. Reformatting content that has already cleared approval into quizzes, with trainer review before use, adds real efficiency while introducing no new claims: the facts are pre-approved, the transformation is format-only, and a human checks the result.",Summarizing adverse-event reports into conclusions submitted to the regulator without specialist review,"Tempting because summarization seems mechanical, but adverse-event reporting is a safety-critical regulatory obligation where nuance determines conclusions. Submitting unreviewed AI summaries to a regulator puts pharmacovigilance behind an unaccountable tool.",,,,,3,"Transform pre-approved content rather than generating regulated claims: quizzes built from approved materials with trainer review add value safely, while new efficacy statements, unreviewed clinical answers, and regulator submissions do not.","Governance, Risk, and Responsible Use"
"Karim, a fraud analyst at a payments fintech, wants Claude's help drafting a report on transaction-fraud trends. His company provides an approved enterprise Claude workspace with data-handling agreements in place, but Karim finds his personal free claude.ai account more familiar. The report draws on customer transaction records. Where should he do this work?",multiple-choice,"In the company's approved enterprise workspace, following its data-classification rules about what may be included","Correct. Regulated customer data belongs in the environment the organization approved, where contractual data-handling terms and governance apply — and even there, data-classification rules determine what may be included. Familiarity with a personal account is not a factor.","In his personal account, since the output is an internal report and the account choice does not change the analysis","Tempting because the deliverable is the same either way, but the account determines the data-handling terms that apply to what he pastes. Putting regulated customer records into a personal consumer account bypasses every agreement the company put in place — the destination matters, not the output.","In his personal account, but pasting the transaction records a few rows at a time to limit how much data is exposed in any one message","Tempting because it feels like risk reduction, but drip-feeding the data changes the pace of the exposure, not the fact of it. All the records still end up in an unapproved environment; volume-splitting is a rationalization, not a safeguard.","In neither, because fraud-related topics are too sensitive to ever discuss with an AI assistant in any environment","Tempting as maximal caution, but the company approved an enterprise workspace precisely so this category of work can happen under proper terms. Refusing the sanctioned path forfeits legitimate value without adding protection.",,,,,1,"Sensitive data goes only through the approved environment: the enterprise workspace exists so regulated records are handled under the company's agreements, and personal-account convenience never overrides that.","Governance, Risk, and Responsible Use"
"Agnes, HR analyst at a supermarket chain operating under strict data-protection law, wants Claude to identify themes in an employee-engagement survey. The free-text comments include mentions of health conditions and descriptions of incidents that could identify individuals. Which two steps should she take before the analysis? (Choose two.)",multi-select,"Treat the dataset as anonymous, since the survey never asked respondents for their names","Tempting because no name field feels like anonymity, but free text re-identifies people constantly — 'the incident on the night shift in the Malmö bakery' points to one person. Anonymity is a property of the content, not of which fields the form collected.",Redact identifying details and sensitive personal references from the free-text comments before analysis,"Correct. Redacting identifying details and sensitive references — health conditions especially, which most data-protection regimes treat as a special category — lets the theme analysis proceed on what it actually needs while the protected elements stay inside controlled systems.","Include everything as-is, since employees consented to data use when they submitted the survey","Tempting because consent was given, but it was consent to an engagement survey, not to processing in whatever external tool HR later chooses — and health-related data typically carries protections consent-at-submission does not waive. Purpose matters as much as permission.",Confirm the workspace she plans to use is approved for employee personal data under the company's data-protection obligations,Correct. Where the analysis runs is itself a compliance decision: employee personal data may only go into environments the organization has approved under its data-protection obligations. Checking the workspace's status before upload is the input-side control that policy requires.,,,,,"2,4","Sanitize the free text and verify the environment: redaction removes identifying and health-related details the analysis does not need, and confirming the workspace is approved for employee data satisfies the input-side compliance check.","Governance, Risk, and Responsible Use"
"Petra, a procurement specialist at a utilities company, wants to upload vendor contracts to Claude to speed up comparison of renewal terms. She reads the company's AI policy and finds it addresses customer data clearly but says nothing about vendor contracts, which contain confidentiality clauses. What should she do?",multiple-choice,Ask the policy owner or legal team how confidential vendor material should be handled before uploading anything,"Correct. When policy is silent on material that is plainly sensitive — contracts with confidentiality clauses — the governance-aligned move is to ask the people who own the policy before acting. This gets a real answer, often gets the policy improved, and keeps her on the right side of obligations she may not fully see.","Proceed with the uploads, since the policy's silence on vendor contracts means the use case is permitted by default","Tempting because 'not forbidden' reads as 'allowed', but policy silence on an obviously sensitive category is a gap, not a permission. Confidentiality clauses create contractual obligations that exist independently of the AI policy's coverage.","Proceed, but only with contracts from vendors she personally considers unlikely to object to AI-assisted review","Tempting because it feels like proportionate judgment, but a personal guess about which counterparties would object is not a governance standard — the confidentiality obligations are contractual, not a matter of vendor temperament. This substitutes intuition for the required consultation.","Drop the idea permanently, since any use case a policy does not explicitly authorize must be treated as prohibited forever","Tempting as the conservative reading, but treating every policy gap as a permanent prohibition blocks legitimate value and gives the organization no chance to decide. The right response to ambiguity is a question, not indefinite abandonment.",,,,,1,"Policy silence on sensitive material means ask, not assume: confidential vendor contracts sit in a policy gap, and the governance-aligned move is consulting the policy owner before uploading.","Governance, Risk, and Responsible Use"
"Camille, investor-relations associate at a publicly listed agribusiness, believes Claude could dramatically improve the drafting of the quarterly earnings narrative. Company policy prohibits placing unpublished financial results in any AI tool. She thinks the prohibition may be outdated now that an enterprise workspace exists. What should she do?",multiple-choice,Split the figures across many separate chats so that no single conversation contains material results,"Tempting because fragmentation feels like it dilutes exposure, but the prohibition covers the data, not the per-chat dose — every fragment is still unpublished financial information in an AI tool. Structuring activity to slip under a rule is evasion, and it reads that way in any review.","Proceed in the enterprise workspace, reasoning that an approved environment surely satisfies the intent of the rule","Tempting because her reasoning about intent may even be right, but employees do not get to overrule explicit prohibitions with their own interpretation. If the enterprise workspace genuinely satisfies the rule's purpose, the policy owner can say so — and only they can.",Raise the use case with the policy owner and request a formal exception or updated ruling before proceeding,"Correct. An explicit prohibition with a possibly outdated rationale is a question for the people who own the policy: requesting an exception or updated ruling gets a real decision, may modernize the rule for everyone, and keeps her conduct clean around data where securities rules make missteps severe.","Alter the numbers slightly so they are no longer the real results, then correct them by hand after drafting","Tempting because fake numbers technically avoid the prohibition, but near-real stand-in results for a listed company are still market-sensitive in shape, and the hand-correction step invites exactly the transcription errors an earnings document cannot survive. It is a hack, not a compliance path.",,,,,3,"Explicit prohibitions are changed by their owners: the earnings use case goes to the policy owner as an exception request, not around the rule via chat-splitting, self-approved intent readings, or doctored numbers.","Governance, Risk, and Responsible Use"
"Andre, a city government analyst, uses Claude to summarize thousands of resident comments on a proposed transit plan; the summaries will influence which neighborhoods get service changes. Some comments are in other languages, and some come from communities that submit fewer, shorter comments. What is the most important ethical safeguard for this workflow?",multiple-choice,Check whether the summaries represent all communities fairly — including translated and low-volume voices — and keep humans accountable for the final prioritization,"Correct. When AI output influences decisions about communities, the ethical safeguards are representational fairness checks — do quieter and translated voices survive the summarization? — and human accountability for the decision. Bias review plus human ownership is the core of responsible use in public-sector analysis.",Ask Claude to certify at the end of each summary that its analysis was unbiased before the results go to the planning committee,"Tempting because a certification sounds like assurance, but a model's self-assessment of its own bias is not a reliable signal — it will produce a confident affirmation either way. Verification must come from humans examining the outputs against the inputs, not from the tool grading itself.",Exclude the non-English comments from the analysis so that translation variability cannot distort the comparison between neighborhoods,"Tempting because it removes a source of noise, but it does so by silencing exactly the residents most at risk of being underrepresented — an equity failure far worse than translation variability. Excluding voices to simplify analysis inverts the ethical priority.","Present Claude's summaries directly as the voice of residents, since removing human interpretation eliminates staff bias from the process","Tempting because staff bias is real, but AI summarization has its own distortions, and presenting them as the unmediated voice of residents removes the accountability a public decision requires. Substituting unexamined machine bias for examined human judgment is not neutrality.",,,,,1,"Check outputs for representational bias and keep humans accountable: summaries that shape public decisions must be examined for whose voices they amplify or drop, with the final judgment owned by people.","Governance, Risk, and Responsible Use"
"Noor, team lead at a market-research agency, notices her analysts have begun pasting Claude outputs into client deliverables essentially verbatim. Two subtle errors reached clients last month, and she senses the team's own analytical judgment is getting rusty. What is the most responsible way to address this?",multiple-choice,"Re-establish working norms: analysts verify claims, apply their own judgment, and take personal ownership of everything that ships",Correct. The ethical issue is eroding human accountability: outputs shipped without engaged judgment mean nobody truly stands behind the work. Restoring verification and ownership norms keeps the efficiency of AI drafting while ensuring a person remains answerable for every claim a client receives.,Ban Claude from the deliverable workflow so the analysts are forced to rebuild their skills from scratch,"Tempting because a ban would force engagement, but it treats the tool as the problem when the problem is the practice around it. Prohibition sacrifices legitimate productivity and dodges the actual leadership task: defining how responsible use works on her team.","Accept the situation, since the efficiency gains across the team clearly outweigh two small errors","Tempting because the trade sounds pragmatic, but errors reaching clients are a symptom of absent review — and unexamined outputs mean the next error could be large. Normalizing unverified work quietly transfers the cost of mistakes to clients who trusted the agency's judgment.","Add a project instruction requiring Claude to be accurate, making analyst-side verification unnecessary","Tempting because it feels like fixing the source, but instructions cannot make a model reliably accurate, and treating them as a substitute for verification institutionalizes the exact abdication causing the errors. The control that failed was human, and only humans can restore it.",,,,,1,"Overreliance erodes accountability: the fix is restored norms of verification and personal ownership of shipped work — not banning the tool, accepting silent errors, or pretending an instruction can replace human judgment.","Governance, Risk, and Responsible Use"
"Sam, a grants coordinator at a community foundation, has been working in one Claude conversation all week — drafting three unrelated grant reports, planning an event, and analyzing survey data. Claude's answers have grown confused, mixing details from one grant into another. What should Sam do?",multiple-choice,"Start a fresh conversation for the current task, carrying over only a short summary of the relevant details it needs","Correct. A long conversation packed with unrelated topics gives the model a context full of competing details, and cross-contamination is the predictable symptom. Restarting with a concise summary of only the relevant material is the standard remedy — clean context, no baggage.",Continue in the same conversation but type the corrections in capital letters so Claude weighs them more heavily,"Tempting because emphasis feels like it should help, but formatting tricks do not remove the conflicting grant details from the conversation's context. Every response is still generated against the same contaminated history; the fix is a fresh start, not louder corrections.",Ask Claude within the same conversation to permanently erase its memory of the other two grants before continuing,"Tempting because it names the right goal, but asking the model to 'erase' parts of the current conversation does not actually remove them from the context the conversation carries. The reliable way to drop stale context is to leave it behind in a new chat.",Report the cross-contamination as a product defect and pause all grant work until the behavior is acknowledged and fixed,"Tempting if the behavior looks like malfunction, but topic-mixing in an overloaded multi-subject conversation is a known, user-manageable characteristic of how context works — not a defect. Pausing all work misdiagnoses a workflow habit as a product failure.",,,,,1,"When context gets crowded, restart with a clean summary: unrelated topics accumulated in one long chat produce cross-contamination, and a fresh conversation carrying only the relevant details resolves it.",Troubleshooting and Optimization
"Cormac, membership manager at a botanical garden, cannot get newsletter blurbs into the shape he wants. Across many attempts he has refined his description — 'shorter, warmer, punchier ending, less brochure-like' — yet drafts keep missing the mark in the same ways. What should he try next?",multiple-choice,Add more precise adjectives to the description until the words finally pin down the style he means,"Tempting because refinement has been his whole strategy, but that is the diagnosis: style adjectives like 'warm' and 'punchy' are interpreted differently than he means them, and stacking more of them compounds the ambiguity rather than resolving it.",Conclude the task is a poor fit for Claude and return to writing the blurbs entirely by hand,"Tempting after many misses, but the failures trace to an underspecified target, not a capability gap — matching the style of provided examples is something the tool does well. Quitting now abandons the fix he has not yet tried.",Include one or two past blurbs he considers ideal in the prompt as concrete models to match,"Correct. When descriptions keep failing, show instead of tell: an example of the ideal output communicates length, rhythm, warmth, and ending style far more precisely than adjectives can. Anchoring the prompt with exemplary past blurbs is the standard resolution for style-matching misses.",Regenerate the same prompt repeatedly until a draft happens to land in the right shape,"Tempting because output varies between runs, but the misses are systematic — the same gaps every time — so the problem is the specification, not the dice. Re-rolling an unchanged prompt is repetition, not troubleshooting.",,,,,3,"When descriptions keep failing, show instead of tell: including one or two ideal past blurbs gives Claude a concrete model of length, tone, and ending style that no stack of adjectives can convey.",Troubleshooting and Optimization
"Priyanka, a communications manager at a hospital system, is trying to improve her press-release prompt. Last week she changed the prompt's structure, tone guidance, example, length limit, and audience description all at once. The output improved somewhat, but she cannot tell why. How should she approach the next round of improvement?",multiple-choice,"Change one element at a time and compare results against the same test cases, so she learns which adjustments actually drive the improvement","Correct. Adjusting based on results requires knowing which change produced which result. Varying one element at a time against consistent test cases isolates cause and effect, turning prompt improvement from guesswork into learning she can reuse on every future prompt.","Since the combined changes helped, make an even larger batch of simultaneous changes to accelerate the improvement further","Tempting because the batch did help, but bigger bundles make attribution even worse — she will keep improving accidentally while learning nothing transferable, and a regression would be equally undiagnosable. Speed without attribution compounds the original problem.","Revert to the original prompt, since improvements she cannot explain are not trustworthy enough to keep using","Tempting because unexplained changes feel unscientific, but discarding a real improvement destroys progress without producing understanding. The output got better; the task now is to learn why, not to return to the worse baseline out of principle.","Accept the current output level as final, since press-release quality has improved and further analysis is unnecessary","Tempting because 'better' can feel like done, but stopping at 'somewhat improved' with no understanding of the levers leaves obvious gains unclaimed. Optimization is iterative precisely because each evaluated adjustment teaches what to try next.",,,,,1,Change one variable at a time and test against consistent cases: isolating each adjustment is what converts 'the output got better' into knowing which lever moved it — knowledge that transfers to every future prompt.,Troubleshooting and Optimization
"Sadia, community manager at a video-game studio, summarizes weekly moderation reports with Claude. Every week she spends the first twenty minutes coaching Claude through the same corrections — group incidents by severity, use the studio's category names, skip the preamble. She assumed Claude would eventually learn her preferences, but each new chat starts from scratch. What should she do?",multiple-choice,"Fold the corrections that worked into her saved prompt or the Project's instructions, since chats do not carry refinements forward on their own","Correct. The refinements she rediscovers every week are a finished specification: written into the standing prompt or Project instructions once, they apply from the first response of every future chat. Capturing what worked is how in-chat lessons become durable process improvements.","Keep coaching each chat patiently, since enough repetition across conversations gradually trains the model on her preferences","Tempting because repetition trains humans, but her conversations do not train the model — each chat starts from the same baseline no matter how many times she has corrected the previous ones. The twenty minutes will recur forever until the corrections move into standing configuration.",Run the whole month inside one continuous chat so the corrections stay in context and never need repeating,"Tempting because corrections genuinely do persist within a single conversation, but a month-long chat accumulates weeks of unrelated report detail, degrading quality and mixing incidents across weeks. It trades a twenty-minute problem for a context-bloat problem.",Report the failure to retain her corrections between chats as a product defect that support should investigate,"Tempting if she expected cross-chat learning, but starting fresh is how conversations are designed to work, not a malfunction — persistence across chats is exactly what saved prompts and Project instructions provide. Support cannot fix a feature request the product already answers.",,,,,1,"Capture successful corrections in standing configuration: the fixes Sadia re-teaches weekly belong in her saved prompt or Project instructions, because new chats start fresh and repetition never becomes learning.",Troubleshooting and Optimization
"Fatima, an editor at an online education company, uses Claude to produce course descriptions. Her current process sends one giant prompt asking Claude to research the topic, draft the description, adapt it for three audiences, and generate marketing taglines all at once; results are uneven and hard to correct. How should she optimize this workflow?",multiple-choice,"Break the work into sequential steps — draft, then review, then adapt per audience — so each stage can be checked and corrected before feeding the next",Correct. Decomposing a multi-part task into sequential steps gives each stage a checkpoint: errors are caught where they occur instead of propagating into the adaptations and taglines. Effectiveness improves and corrections get cheaper — the core of workflow optimization.,Keep the single giant prompt but run it five times per course and select the best overall result from the batch,"Tempting because sampling several outputs can surface a better draft, but running the flawed all-at-once structure five times quintuples effort while keeping the real problem: no intermediate checkpoints, so a strong tagline can sit atop a wrong description. Volume is not structure.","Add more instructions to the giant prompt covering every way past outputs have gone wrong, until the single pass becomes reliable","Tempting because accumulated rules feel like hard-won learning, but piling corrective instructions onto an overloaded prompt treats symptoms one at a time while the prompt grows brittle. The unevenness comes from doing too much in one pass — the structure, not the wording, is the issue.","Reduce the scope of the work by cutting the audience adaptations and taglines, since multi-part outputs are inherently unreliable","Tempting because it would reduce the failure surface, but cutting deliverables the business needs is retreat, not optimization. Multi-part outputs are reliably achievable with staged decomposition; abandoning scope concedes a problem that structure solves.",,,,,1,"Decompose overloaded tasks into stages with checkpoints: draft, review, then adapt — so each step is verified before it feeds the next, and errors stop propagating into every downstream deliverable.",Troubleshooting and Optimization
"Maren, knowledge-base editor at an engineering-services firm, must condense six hundred legacy articles into short summaries whose technical facts must be right. She has two staff members and Claude, and needs to decide how to divide the work between them for the best combination of speed and reliability. What is the best allocation?",multiple-choice,"Have her staff write all six hundred summaries manually, since only human work can guarantee technical accuracy","Tempting because manual work feels safest, but two people hand-writing six hundred summaries is months of grind on exactly the mechanical condensing Claude does well — and fatigue erodes the accuracy the manual approach was meant to protect. It buys little reliability at enormous cost.","Have Claude produce and approve all the summaries itself, reserving staff for unrelated project work","Tempting because full automation maximizes throughput, but self-approved summaries mean technical errors ship unchecked into a knowledge base engineers will rely on. The requirement that facts be right is precisely the part that cannot be delegated to the tool.",Alternate articles between Claude and the staff so the humans and the tool carry equal shares of the load,"Tempting because equal shares sound fair, but alternation assigns work by arithmetic instead of by strength: three hundred summaries get slow human drafting they did not need, and the other three hundred get no human verification at all — the worst half of each approach.","Have Claude draft every summary and flag its uncertain points, with staff verifying technical facts and approving each one","Correct. This allocation matches each contributor to what they are best at: Claude does the high-volume condensing and flags its own uncertainty, and human judgment concentrates where the requirement lives — verifying technical facts and approving. Speed from the tool, reliability from the people.",,,,,4,"Allocate by strength: Claude drafts all six hundred summaries and flags uncertainties, while staff verify technical facts and approve — the combination that delivers the tool's speed with human-guaranteed accuracy.",Troubleshooting and Optimization
