Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A commercial bank is designing agent assistance for its treasury operations team. The Claude agent can draft client emails, prepare internal research notes, and initiate wire transfers through a payments API. The design must decide where human validation is required, and the operations lead wants to minimize friction. Which allocation of human oversight is most defensible?",multiple-choice,"Require human review of all three outputs equally, since a consistent review policy is easier to audit and train staff on than per-action rules","Tempting because uniformity simplifies training and audit narratives, but it ignores that oversight is a scarce resource: reviewing low-stakes notes at the same depth as wire transfers guarantees reviewer fatigue, and fatigue degrades exactly the reviews that matter most. Uniform policy is the opposite of risk-proportionate control.","Require approval for wires and emails but not research notes, since anything leaving the bank or moving money carries external consequences","Tempting because 'external consequences' is a reasonable heuristic, but it groups a recoverable action with an irreversible one. A poorly worded email can be followed up and corrected; a wire cannot be recalled. Requiring full pre-approval on all outbound email spends heavy oversight on a reversible risk while adding the friction the lead was asked to minimize.","Sample 10% of each output type for retrospective quality review, using the findings to decide later where full review is warranted","Sampling everything defers the critical decision and, during the deferral, wires execute with no gate at all. Retrospective review of an irreversible transfer is an incident report, not a control. This applies a low-stakes oversight pattern to the one action class where prevention is mandatory from day one.","Gate wire transfers behind mandatory pre-execution approval, while emails and research notes ship with lightweight or sampled review","Correct. Human validation should be placed where errors are high-impact and irreversible: a wire transfer, once settled, cannot be undone, so it gets a mandatory pre-execution approval gate. Drafts and notes are reversible — a human edits or discards them naturally in the workflow — so sampled review suffices. This is the principle of proportionate oversight: gates for irreversible actions, review for recoverable ones.",,,,,4,Approval gates where actions are irreversible; lighter review where errors are recoverable. Mapping oversight intensity to reversibility and impact is the core skill of human-in-the-loop design.,"Governance, Safety & Risk Management"
A SaaS company's Claude support agent resolves billing questions and can process plan downgrades and cancellations. The company wants most interactions fully automated but accepts that some cases need people. The architect must choose the mechanism that decides which conversations reach a human. Which design is strongest?,multiple-choice,"Let customers opt into human support by typing 'agent' at any point, keeping automation as the default for everyone who does not ask","Tempting because user choice respects autonomy and is easy to build, but it makes escalation depend on customers knowing the agent is failing them — many will not realize an answer is wrong, and vulnerable or frustrated users may give up instead of typing a keyword. Escalation should not require the harmed party to diagnose the failure.","Route to humans based on defined triggers — low model confidence, high-value account actions, expressed frustration, or repeated failed resolutions — with the thresholds tuned from outcome data","Correct. Confidence-based and risk-based routing operationalizes the core HITL idea: automate where the system is reliably competent and the stakes are low, and hand off where uncertainty or impact is high. Making triggers explicit and tunable turns escalation into a measurable control that improves with data, rather than a static rule or a user burden.",Send a daily digest of all automated resolutions to the support team so they can proactively re-open any conversations the agent appears to have mishandled,"A next-day digest is retrospective review, not escalation — by the time a mishandled cancellation is spotted, the customer is gone and the action may be hard to unwind. It also asks the team to skim everything, recreating the volume problem. Detection after the fact cannot substitute for routing at the moment of risk.","Escalate every conversation that mentions cancellation to a human retention specialist, since those carry the highest revenue risk for the business","Tempting because cancellation is genuinely the highest-stakes intent, but a keyword rule is both over- and under-inclusive: it floods specialists with routine cancellations the agent handles fine, while missing high-risk situations phrased differently. Single-trigger routing captures one risk dimension and ignores confidence, account value, and sentiment.",,,,,2,"Route to humans on measured uncertainty and stakes, not on user initiative or single keywords. Confidence-based routing is how HITL systems spend human attention exactly where the model is least trustworthy.","Governance, Safety & Risk Management"
"A telehealth startup wants Claude to summarize patient intake conversations that include symptoms, medications, and diagnoses. The CTO argues that because the API traffic is encrypted in transit and at rest, the integration is 'HIPAA-ready' and can ship. Before any protected health information flows to the model provider, what must the architect insist on?",multiple-choice,"A signed Business Associate Agreement with the model provider, plus an architecture review covering retention settings, access controls, and audit logging for PHI in every component that touches it","Correct. Under HIPAA, a vendor that processes PHI on a covered entity's behalf is a business associate, and a BAA is a legal precondition — encryption is necessary but nowhere near sufficient. The architecture review matters equally: PHI compliance is a property of the whole deployment (retention, logging, access, downstream systems), not of transport security. The principle is that compliance lives in the deployment architecture, not in a checkbox feature.","A de-identification layer that strips the eighteen HIPAA identifiers from transcripts before the API call, which removes the data from HIPAA's scope and any need for provider agreements","Tempting because true de-identification does take data outside HIPAA's scope, but reliably stripping all identifiers from free-flowing clinical conversation is very hard — names, dates, and rare conditions leak through, and the summaries themselves must map back to patients to be useful. Betting the compliance posture on perfect redaction of conversational text is fragile where a BAA-backed architecture is robust.",Documented patient consent language in the intake flow stating that an AI system will process their health information for summarization purposes,"Tempting because consent feels foundational, but HIPAA permits treatment-related uses of PHI without special consent — the gap here is the disclosure to a vendor without a BAA, which consent language does not cure. This substitutes a patient-facing notice for the actual legal and architectural requirements.","SOC 2 Type II and ISO 27001 attestations from the model provider, demonstrating that its security program meets healthcare-industry due-diligence standards",Security attestations are useful due-diligence evidence but they are not HIPAA instruments — a provider can be SOC 2 compliant and still not be permitted to receive PHI absent a BAA. Treating generic security certifications as regulatory authorization is classic compliance-checkbox substitution.,,,,,1,"PHI to a vendor requires a BAA and a PHI-aware architecture, not just encryption. Regulated-data deployments hinge on the legal and architectural relationship with the model provider as a processor of that data.","Governance, Safety & Risk Management"
A B2B SaaS company embeds Claude features into its HR platform used by enterprise customers across the EU and US. Customers' employee data flows through prompts. A prospective EU customer's procurement team asks how the vendor chain is structured for data protection and where their employees' data goes. Which architecture answer shows the SaaS company has set this up correctly?,multiple-choice,"Employee data is retained by the model provider only transiently under default API terms, and all parties maintain current security certifications reviewed annually by our compliance team","Tempting because it mentions retention and certifications, but 'default API terms' and annual cert reviews dodge the procurement team's actual question: the contractual chain. Without a DPA naming the provider as a sub-processor and defined retention commitments, the customer cannot map their GDPR obligations onto the vendor chain — certifications are evidence, not structure.","Our platform agreement makes us the data controller for all AI features, so customers do not need to flow their own data-protection obligations down to us or to the model provider","This misstates the roles: for customer employee data processed on the customer's behalf, the SaaS company is a processor and the customer remains controller — claiming controller status does not relieve anyone of obligations and would alarm a competent procurement team. Getting the controller/processor roles wrong undermines every downstream commitment.","Prompts are anonymized by our middleware before reaching the model provider, so the sub-processor question does not arise for the AI features in scope","Tempting because it would simplify everything if true, but HR prompts — performance notes, role details, dates — are rarely truly anonymized by middleware; re-identifiable data keeps the provider in the processing chain. Waving off the sub-processor analysis with an anonymization claim that will not survive scrutiny is a fragile compliance posture.","The model provider is a disclosed sub-processor under a DPA chain, with zero-data-retention configured, EU-region processing available, and prompt/log retention documented so customer obligations flow down the whole chain","Correct. This is the well-formed answer: the model provider is disclosed as a sub-processor under a DPA chain so obligations flow from customer to platform to provider; zero-data-retention and regional processing address residency and storage concerns; documented log retention closes the telemetry gap. The principle is that compliance is a property of the documented processing chain, and every hop must be visible and governed.",,,,,4,"Map and govern the full processor chain — every hop the data takes must be contracted and configured. Sub-processor transparency, DPAs, and retention configuration are how multi-tenant SaaS makes LLM features enterprise-compliant.","Governance, Safety & Risk Management"
"An HR-tech SaaS company is adding Claude-powered resume screening that scores candidates for recruiter shortlists. The team ran standard accuracy evals against recruiter judgments and results look strong. Before selling this to enterprise customers, the head of product asks what fairness work is still missing. What should the architect answer?",multiple-choice,"Measure outcomes across demographic groups — score distributions and selection rates — on representative data before launch, and keep measuring in production, since aggregate accuracy can hide disparate impact","Correct. Fairness is an empirical property you measure, not an intention you declare: a model can match recruiter judgments on average while scoring systematically lower for a protected group, because aggregate accuracy marginalizes subgroup effects. The missing work is disparate-impact measurement — selection-rate ratios and score distributions by group — pre-launch and continuously, since drift and new customer populations can introduce disparities later.","Remove name, gender, age, and address fields from resumes before scoring, since the model cannot discriminate on attributes it never receives in the input","Tempting because blinding is intuitive, but proxy features defeat it: university names, zip codes, career gaps, and writing style correlate with protected attributes, so the model can discriminate without ever seeing a name. Worse, removing group markers makes disparate impact harder to measure. Blindness is not fairness — measurement is.",Add an instruction to the scoring prompt directing the model to ignore demographic characteristics and evaluate only job-relevant qualifications and experience,"A prompt instruction expresses intent but provides no evidence: bias in an LLM arises from training-data patterns, not from disobeying instructions, so 'ignore demographics' cannot neutralize learned correlations. Without measurement, the team cannot know whether the instruction changed anything. This is fairness-by-assertion.","Commission an annual third-party algorithmic audit, since independent attestation is what enterprise procurement teams and emerging AI regulations require for hiring tools","Tempting because audits are increasingly demanded for hiring tools and may be legally required in some jurisdictions, but an annual external audit is a governance layer on top of internal measurement, not a substitute for it. Waiting a year to learn about disparate impact from an auditor means shipping unmeasured harm in the meantime — attestation without instrumentation is checkbox compliance.",,,,,1,"Fairness is measured, not assumed — test disparate impact by group, before launch and forever after. Bias measurement across subgroups is the empirical backbone of every ethical-AI claim a hiring system makes.","Governance, Safety & Risk Management"
"A national retailer's Claude-based system screens marketplace seller applications, and it passed a thorough disparate-impact assessment before launch nine months ago. Since then the seller applicant pool has shifted toward new regions and business types, the prompt has been revised twice, and the underlying model was upgraded once. The governance lead asks whether the pre-launch fairness assessment still stands. What should the architect say?",multiple-choice,"The pre-launch assessment covered the system design rather than a data snapshot, so it remains valid until the next scheduled annual governance review","Tempting because design-level assessments feel durable, but fairness is a property of the system interacting with a population — and here both the system (prompt, model) and the population changed. Deferring to an annual calendar rather than to material changes means running unassessed for months. Assessments attach to configurations, not to time periods.","Fairness findings are perishable — population shift, prompt changes, and the model upgrade each invalidate the baseline, so the system needs ongoing fairness monitoring with re-assessment triggered by any such change","Correct. Fairness is not a launch gate you pass once; it is a monitored property. Each change class matters: population shift changes who the system affects, prompt revisions change behavior, and a model upgrade changes the decision engine itself. The mature pattern is continuous monitoring of outcome metrics by group, plus event-triggered re-assessment on any material change — treating fairness like a production SLO, not a certificate.","Only the model upgrade threatens the assessment, since prompts do not affect fairness properties and applicant-pool composition is outside the system boundary being assessed","This gets the change analysis wrong twice: prompt wording demonstrably shifts model behavior, including differentially across subgroups, and the applicant population is precisely what disparate impact is measured against — it cannot be outside the boundary. Narrowing the triggers to model upgrades alone would miss most real-world fairness regressions.","The approval-rate trend has been stable overall since launch, so as long as aggregate approval rates hold steady the original fairness conclusion can be considered maintained","Tempting because stable aggregates feel reassuring, but disparate impact is by definition invisible in aggregates: overall approval rates can hold perfectly steady while one region's or group's rate collapses and another's rises. Relying on the aggregate is the same marginalization error that group-level measurement exists to correct.",,,,,2,"Fairness is a monitored production property — material changes reset the assessment clock. Ongoing fairness monitoring extends pre-launch bias testing into the full lifecycle, where drift and change actually happen.","Governance, Safety & Risk Management"
"The CEO of a mid-size retail chain opens a kickoff meeting by telling the consulting architect, 'We want a chatbot like ChatGPT for our business — how fast can you build it?' No use case, metric, or user group has been identified yet. The architect has one hour with the executive team. What should the architect do with that hour?",multiple-choice,Sketch a reference architecture for a retail chatbot so the executives leave with something concrete to react to,"Tempting because executives respond well to concrete visuals, but sketching architecture now commits to a solution before any problem is defined. It anchors the room on 'chatbot' and makes it harder to surface the actual business need later.",Agree to the chatbot and schedule a follow-up workshop with IT to scope the integration and data requirements,"This feels collaborative and action-oriented, but it accepts the stated solution unchallenged and pushes discovery down to an integration conversation. IT can tell you how to build a chatbot; only the business can tell you whether a chatbot solves anything worth solving.",Redirect the conversation to the business problems behind the request and the metric an AI solution would need to move,"Correct. This applies problem-first elicitation: requirements start from the business problem and the measurable outcome, not from a technology request. Once the problem and target metric are clear, the right solution may or may not be a chatbot.",Present a menu of proven retail AI use cases and ask the executives to vote on which one to build first,"A use-case menu sounds structured, but it is still solution-first — it asks executives to pick a technology deliverable rather than articulate a problem. Voting also privileges whoever is loudest over where the measurable business pain actually is.",,,,,3,"Start discovery from the business problem and its metric, not the requested technology. Problem-first discovery is the foundation of every later lifecycle phase, because a solution scoped to the wrong problem cannot be rescued by good engineering.",Stakeholder Communication & Lifecycle Management
"A SaaS company engages an architect to design a Claude-powered onboarding assistant. When asked how success will be judged, the VP sponsor says, 'We'll know it when we see it — just make onboarding feel smoother.' The engineering lead is ready to start and warns that pressing the VP for numbers may slow the project. What should the architect do before design begins?",multiple-choice,Start design with the engineering lead and revisit success criteria once a prototype gives the VP something tangible to evaluate,"Tempting because a prototype does make evaluation feel easier, but it inverts the process: the prototype's design choices depend on what 'better onboarding' means. Without criteria first, the demo becomes the goalpost and every stakeholder judges it against a private, unstated standard.","Facilitate a working session to define measurable success criteria and explicit non-goals, even at the cost of a short delay","Correct. This applies the principle that success criteria and non-goals are defined before design, not discovered afterward. 'Feels smoother' can be decomposed into measurable proxies — time-to-first-value, activation rate, support tickets during onboarding — and non-goals prevent silent scope expansion.",Adopt standard industry benchmarks for onboarding assistants as the success criteria and document them in the statement of work,"Industry benchmarks sound objective, but they measure someone else's product and users, and the VP never agreed to them. When results come in, the sponsor can reasonably reject criteria they had no hand in setting, which is worse than a short delay now.",Ask the VP to nominate a delegate with more analytical inclination to own the definition of success on their behalf,"Delegating sounds efficient, but the sponsor's own definition of success is what the project will ultimately be judged by. A delegate's metrics that the VP never internalized will not protect the project when the VP's undefined expectations go unmet.",,,,,2,Define measurable success criteria and explicit non-goals with the sponsor before design starts. Success criteria agreed in discovery become the shared yardstick that expectation management and pilot evaluation rely on for the rest of the lifecycle.,Stakeholder Communication & Lifecycle Management
"A consulting architect at a fintech presents the proposed architecture for a fraud-alert triage assistant to the executive steering committee. Ten minutes in — during a walkthrough of latency percentiles, token budgets, and retrieval configurations — the CFO interrupts: 'I have no idea what any of this means for the business.' What should the architect change about the presentation?",multiple-choice,"Reframe the content around business value and risk — analyst hours saved, error exposure, cost per case — and keep the technical rationale for the engineering review","Correct. This applies audience-tailored communication: executives need decisions framed in value, cost, and risk terms they can weigh, while engineers need the technical rationale. The same decision gets two framings, not one framing pitched at the wrong altitude.",Add an introductory glossary section defining terms like p99 latency and token so executives can follow the technical material,"Tempting because it addresses comprehension directly, but it asks the audience to adapt to the material instead of the reverse. Executives do not need to learn what p99 means — they need to know what the architecture does to money, risk, and customers.",Split the meeting so engineering-minded executives stay for the full walkthrough while others receive a one-page summary afterward,"Segmenting the audience sounds respectful of different backgrounds, but a steering committee exists to decide together; splitting it fragments the decision and signals that some members are not expected to understand. The problem is the framing, not the roster.",Shorten the presentation to only the final recommendation and defer all supporting detail until executives ask questions,"Recommendation-only briefings hide the trade-offs executives are there to weigh, turning a governance decision into a rubber stamp. When something later goes wrong, the committee can fairly say the risks were never communicated to them.",,,,,1,"Tailor decision framing to the audience — value and risk for executives, technical rationale for engineers. Communicating a decision means translating one set of trade-offs into the terms each stakeholder group uses to make judgments.",Stakeholder Communication & Lifecycle Management
A hospital executive preparing a board presentation asks the architect to include the line 'the discharge-summary assistant will not make clinical errors.' Evals show 96–98% accuracy with a clinician review step catching most residual issues. The executive argues the board 'will not fund something that admits it makes mistakes.' How should the architect respond?,multiple-choice,Agree to the line for the board deck but ensure the internal documentation states the measured error rates accurately,"Splitting the message between audiences is tempting because it seems to serve both, but it makes the architect party to a false claim in the highest-stakes forum. When an error inevitably surfaces, the board learns the system 'that makes no mistakes' does — and the internal docs prove the team knew.",Suggest softer phrasing such as 'clinical errors are not expected in normal operation' to satisfy both accuracy and the executive,"Softening the wording is tempting diplomacy, but 'not expected' still communicates zero-error performance to a lay audience. LLM systems have irreducible error rates; hedged phrasing that hides that fact is over-promising with plausible deniability attached.",Decline the claim and offer framing the board can fund: measured accuracy ranges plus the clinician-review safeguard that manages residual error,"Correct. This applies the principle of being direct about LLM limitations: error rates are never zero, so credible communication pairs measured accuracy ranges with the safeguard design. Boards fund managed risk all the time — what they punish is discovering an unmanaged one.",Provide the eval data to the executive and let them decide what claims are appropriate for their own board,"Handing over the data sounds respectful of the executive's ownership, but the architect remains the technical authority whose silence endorses whatever claim gets made. Professional responsibility for accurate representation of system limits cannot be delegated to the person motivated to overstate them.",,,,,3,Never promise zero errors — communicate measured ranges plus the safeguards that manage residual risk. Honest limitation framing is the trust foundation that every later expectation-management and SLA conversation depends on.,Stakeholder Communication & Lifecycle Management
"After a flawless scripted demo of a Claude-powered contract-review assistant, the CEO of a SaaS company announces she wants it live for all customers within two weeks. The architect knows the demo used curated contracts, and evaluation on a representative sample has not yet been run. How should the architect respond to the CEO's timeline?",multiple-choice,Commit to the two-week launch but restrict the assistant to the contract types shown in the demo until evals complete,"Tempting because scoping to demo-adjacent contracts feels like controlled risk, but the demo used curated examples of those types — real customer contracts of the same category will still hit unmeasured failure modes. It converts an unvalidated launch into a slightly narrower unvalidated launch.","Explain that demo performance is not a production baseline, and propose a measured pilot with a defined cohort and eval-based exit criteria","Correct. This applies the principle of anchoring expectations to measured baselines rather than demos: a scripted demo shows what the system can do, not what it reliably does. A pilot cohort with eval-based exit criteria gives the CEO a credible path to launch with evidence instead of hope.",Accept the launch date and add a prominent beta label so customers calibrate their own expectations about accuracy,"A beta label is tempting because it shifts expectations downward, but it outsources risk management to customers reading a badge, and contract review errors carry consequences a label does not mitigate. It manages liability optics rather than actual expectations or quality.",Ask engineering to compress the evaluation work into the two-week window so the launch date can be preserved,"Compressing evaluation to protect the date is tempting because it looks responsive, but rushed evals on convenient data reproduce the demo problem with extra steps. When the timeline drives the evidence rather than the reverse, the expectation being managed is the calendar's, not reality's.",,,,,2,"Anchor expectations to measured baselines, not demos. The demo-to-production expectation gap is the most common source of stakeholder disappointment in AI engagements, and pilots exist to close it with evidence.",Stakeholder Communication & Lifecycle Management
"Three weeks into a pilot of a Claude-based prior-authorization assistant at a health insurer, the only feedback the architect has received is sporadic complaints forwarded from a Slack channel — some contradictory, most lacking the case details needed to act. Nurses on the pilot say they are 'too busy to fill out surveys.' How should the architect fix the feedback loop?",multiple-choice,"Instrument lightweight in-workflow feedback capture tied to specific cases, and establish a recurring review session with a defined pilot cohort","Correct. This applies the structured-feedback-loop principle: feedback must be captured in the workflow at the moment of use, linked to the specific case so it is actionable, and reviewed on a regular cadence with an accountable cohort. Low friction is what makes busy clinicians actually participate.",Extend the pilot by a month so the volume of Slack feedback grows large enough to reveal reliable patterns,"More time on a broken channel is tempting because volume feels like signal, but unstructured, detail-free complaints do not become actionable by accumulating. The defect is the capture mechanism, not the sample size, so extension just delays the fix.","Replace subjective user feedback with automated quality metrics, since accuracy dashboards do not depend on busy nurses","Automated metrics are a necessary complement, but they cannot detect what pilot users uniquely see — workflow friction, clinically misleading phrasing, cases where a technically accurate answer is unusable. Dropping human feedback replaces a broken loop with a blind one.",Assign a project coordinator to interview each nurse individually and consolidate their impressions into a monthly report,"Interviews sound thorough, but monthly consolidated impressions arrive slowly, detached from specific cases, and filtered through a coordinator's summary. The pilot needs case-linked signal on a tight cadence, not a lagging digest of recollections.",,,,,1,Build feedback capture into the workflow and review it on a fixed cadence with a defined cohort. Structured feedback loops are how pilots convert user experience into design changes instead of into an unread complaints channel.,Stakeholder Communication & Lifecycle Management
A consulting architect finishes designing a Claude-based churn-prediction briefing tool for a SaaS company and rolls off in three weeks. An in-house engineering team the architect has never met will build it over the following two quarters. The engagement budget allows limited documentation time. What should the documentation effort prioritize?,multiple-choice,"A thorough written specification of the final architecture, with component descriptions detailed enough to answer most design questions","A detailed spec of the final design is tempting because it feels complete, but it captures what to build without why — and over two quarters, the team will hit situations the spec never anticipated. Without decision rationale, they cannot distinguish load-bearing choices from incidental ones.",A recorded video walkthrough of the design plus the architect's contact details for questions that arise during the build,"Video plus availability is tempting because it feels personal and low-effort, but it makes the architect the runtime dependency the handoff is supposed to remove. Recordings are unsearchable and unmaintainable, and 'call me' does not scale across two quarters of an ended engagement.","A handoff package the team can execute unaided — architecture and data-flow diagrams, prompt and config specifications, decision rationale, and known risks with mitigations","Correct. This applies the handoff-package principle: documentation succeeds when the receiving team can execute without the architect present. Diagrams with data flows, versioned prompt and config specs, the rationale behind decisions, and known risks give the team both instructions and the judgment context to adapt them.",A phased implementation plan with sprint-level task breakdowns so the engineering team knows exactly what to build in what order,"Sprint-level task plans are tempting because they look actionable, but sequencing work is the engineering team's competence and the plan will be obsolete by sprint three. The architect's irreplaceable contribution is design intent and rationale, not project management artifacts.",,,,,3,"A handoff package succeeds when the receiving team can execute without the architect present. Documentation is the mechanism by which architectural knowledge survives the architect's departure, which is the ultimate test of a consulting engagement.",Stakeholder Communication & Lifecycle Management
"A year after launch, a city government's Claude-based permit-inquiry assistant has been through eleven prompt revisions, a model upgrade, and a new escalation flow. A newly hired engineer follows the original design documentation and breaks the escalation flow, because the docs still describe the launch-day architecture. The engineering manager asks the architect how to stop this from recurring. What should the architect recommend?",multiple-choice,Institute a quarterly documentation sprint where the team reviews and refreshes all system documentation in one pass,"Quarterly sprints are tempting because they create a visible ritual, but docs are then wrong for up to three months at a time — and this incident shows stale docs cause failures well within a quarter. Batch refreshes also depend on reconstructing changes from memory, which loses detail.","Make documentation updates a required part of the change process itself, so no prompt, model, or flow change ships without its docs","Correct. This applies the living-documentation principle: docs stay true only when updating them is part of the definition of done for every change, not a separate activity that competes for time. Coupling docs to the change process means accuracy is maintained at the moment knowledge is freshest.",Add a prominent last-verified date to every document so readers know when the content might be stale,"Staleness dates are tempting because they at least warn the reader, but they institutionalize unreliable documentation rather than fix it — the new engineer would have learned only that the docs might be wrong, not what the system actually does. A warning label is not a maintenance strategy.",Move the documentation into the codebase repository so engineers encounter it during development instead of on the wiki,"Co-locating docs with code is a genuinely useful enabler and often part of the solution, but location alone does not cause updates — a repo can hold a stale document as easily as a wiki can. Without a process rule tying doc changes to system changes, the drift continues in a new venue.",,,,,2,"Documentation stays alive only when updating it is a required step of every change. Living documentation is what keeps the handoff package trustworthy across the iteration phase, long after the original architect has moved on.",Stakeholder Communication & Lifecycle Management
"A SaaS company's platform team took over a Claude-based release-notes generator from a consulting architect four weeks ago. Since then they have twice modified the retrieval configuration in ways that degraded output quality, not realizing which behaviors were load-bearing, and morale around 'the consultant's system' is souring. The consultancy is asked what a better handoff would have included. What is the key missing element?",multiple-choice,"A structured transition period with overlap — the team operating the system while the architect remains available, plus a documented support window with defined off-ramps","Correct. This applies the handoff-phase principle: handoff is a transition, not an event. An overlap period where the receiving team drives while the architect observes and advises — with a defined support window and clear end — transfers the tacit knowledge documentation alone cannot, like which configurations are load-bearing.",A contractual clause freezing system configuration for the first quarter after handoff so the team learns before changing anything,"A change freeze is tempting because it would have prevented these specific incidents, but it teaches nothing — the team emerges from the quarter equally unprepared, having been forbidden to learn by doing. It also blocks legitimate fixes and signals distrust that worsens the morale problem.","An acceptance test the platform team must pass before assuming ownership, demonstrating they understand the system's design","A gating test is tempting because it verifies understanding, but a one-time exam checks recall, not the operational judgment that develops through supported practice. It also frames handoff adversarially — passing a test — rather than as the collaborative transfer it needs to be.",A retainer arrangement keeping the consulting architect on call indefinitely for configuration questions and quality issues,"An indefinite retainer is tempting because expertise stays reachable, but it removes the forcing function for ownership to actually transfer — the team calls the consultant instead of developing judgment. Handoff succeeds when the dependency ends on purpose, not when it becomes permanent.",,,,,1,"Handoff is a supported transition with overlap and a defined end, not a document drop. The handoff phase determines whether all earlier lifecycle investment survives contact with the team that must live with the system.",Stakeholder Communication & Lifecycle Management
"A government tax agency runs a citizen-guidance assistant on a Claude model version whose deprecation was just announced, with retirement in nine months. The system passed a lengthy accessibility and accuracy certification on the current version. The program manager suggests waiting until month eight to switch, 'since the current model works and we have other priorities.' What should the architect recommend?",multiple-choice,"Begin the migration now — run the certification eval suite against the successor model, fix regressions, and cut over with months of buffer before retirement","Correct. This applies lifecycle model-management: a deprecation clock starts the migration, not a reminder for later. Running the certification evals against the successor now surfaces behavioral regressions while there is time to remediate — prompt adjustments, re-certification, staged rollout — instead of discovering them against a hard deadline.",Accept the month-eight plan but negotiate an extended support contract for the deprecated version as a contingency,"A support extension is tempting as insurance, but extensions for deprecated model versions may not be purchasable at all, and the plan still compresses evaluation, fixes, and re-certification into one month. Insurance against a self-imposed schedule risk is dearer than removing the risk.","Wait deliberately until later in the window, since successor models improve with point releases and early migration means certifying twice","Waiting for point releases is tempting optimization, but it trades a speculative quality gain for certain schedule compression on a system with a heavyweight certification process. If a chosen successor improves later, re-validating an already-migrated system is far cheaper than starting late.","Switch immediately to the newest available model without re-running certification, since successor versions are validated as improvements by the vendor","Vendor validation is tempting to lean on, but 'improved overall' is a claim about aggregate benchmarks, not about this agency's certified behaviors — model version changes routinely shift outputs in ways that matter locally. Certification exists precisely because general claims do not transfer to specific workloads.",,,,,1,"Treat model deprecation as the start of a planned, eval-verified migration — not a deadline to approach. Model sunsetting is a recurring lifecycle event in LLM systems, and mature programs absorb it through planned regression evaluation rather than deadline scrambles.",Stakeholder Communication & Lifecycle Management
"A SaaS company rolls out Claude Code to a 40-person engineering org. Within weeks, the platform lead notices the agent repeatedly suggests the wrong build commands, ignores the team's error-handling conventions, and proposes dependencies the team has banned. Each developer has been correcting it in chat, session after session. What should the platform lead do first?",multiple-choice,Ask developers to start each session with a standard prompt that lists the team's conventions and build commands,"Tempting because it delivers the same information, but it depends on every developer remembering to paste it every session, which is exactly the per-developer drift that caused the problem. Knowledge that lives in individual habits decays; it should live where the tool reads it automatically.","Create a CLAUDE.md file in each repository capturing conventions, build commands, and banned dependencies, and check it into version control","Correct. CLAUDE.md is project memory that Claude Code loads automatically at the start of every session, so conventions, build commands, and constraints are supplied consistently to everyone. Checking it into the repo makes the fix versioned, reviewable, and shared — encode team knowledge where the tool reads it.",Switch the org to a more capable Claude model so the agent infers the team's conventions from the codebase on its own,"Tempting because stronger models do infer more from code, but no model can reliably infer negative constraints like banned dependencies or unwritten conventions. This is a tool-first response to a context problem: the missing input is explicit team knowledge, not model capability.",Add a post-merge review checklist so reviewers catch convention violations before code reaches the main branch,"Tempting because review is a real safety net, but it treats the symptom downstream instead of fixing the cause upstream. Developers would keep burning time correcting the agent and reviewers would keep catching the same violations that a shared memory file would prevent.",,,,,2,"Encode team knowledge where the tool reads it. Shared, version-controlled configuration is the foundation of consistent team-wide agentic tooling adoption.",Developer Productivity & Operational Enablement
"A healthcare software team uses Claude Code heavily, but AI-authored changes keep arriving in pull requests with formatting violations and lint errors, failing CI hours later. The team's CLAUDE.md already says 'always run the linter and formatter before finishing.' The agent follows the instruction most of the time but not always. How should the platform lead make this reliable?",multiple-choice,Strengthen the CLAUDE.md wording to state that running lint and format is mandatory and must never be skipped under any circumstances,"Tempting because the instruction clearly needs reinforcing, but prompts are probabilistic: stronger wording raises compliance without guaranteeing it. When a behavior must happen every single time, it needs deterministic enforcement, not more emphatic instructions.",Ask developers to visually inspect diffs for formatting issues before allowing the agent to conclude its session,"Tempting because human inspection catches problems, but it converts an automatable check into recurring manual toil and depends on reviewer vigilance. Humans are poor at consistently spotting mechanical issues like formatting — that is exactly what tooling is for.","Configure a Claude Code hook that automatically runs the formatter and linter after the agent edits files, blocking on failures","Correct. Hooks are deterministic commands that run at defined points in the agent's tool use, such as after file edits. Unlike an instruction the model may or may not follow, a post-edit hook runs every time — use guaranteed mechanisms, not hopeful instructions, for must-happen behaviors.","Move linting fully into CI and accept the failed builds as the enforcement mechanism, since CI is the ultimate gate anyway","Tempting because CI is indeed the final gate, but relying on it alone pushes feedback hours downstream: the failure surfaces long after the session ends, and someone must re-engage to fix it. Enforcing at the point of edit keeps the feedback loop tight and the failure cheap.",,,,,3,"Deterministic hooks for must-happen behaviors, prompts for preferences. Choosing between probabilistic instructions and deterministic enforcement is a recurring design decision when configuring agentic environments.",Developer Productivity & Operational Enablement
